PredictEd Knowledge Map,Version,11,LTM
de,11204,la,mettre,couleur,forest,parte,1803,15,12,1,1
attiré,5,par,l,la,#,#,2,2,1,0,0
grille,5,d,moins,plus,des,#,2,1,1,1,0
villa,5,où,gallo,rustica,romaine,avec,1,1,1,1,1
pêcheurs,5,sportifs,à,de,#,#,1,1,1,0,0
inconnu,5,qu,#,#,#,#,1,0,0,0,0
autonomes,5,qui,pour,#,#,#,1,1,0,0,0
robot,5,de,ennemi,en,rebelle,#,1,1,1,1,0
révéla,5,à,l,laborieuse,être,#,2,1,1,1,0
rebelles,5,tchétchènes,komarrans,pour,#,#,1,1,1,0,0
cadets,5,de,d,#,#,#,2,1,0,0,0
missiles,5,scud,air,antichars,fajr,chargés,1,1,1,1,1
partagent,5,le,l,des,#,#,2,2,1,0,0
solaire,5,ailé,sont,et,#,#,1,1,1,0,0
harvey,5,keitel,qu,rentre,sacks,goldsmith,1,1,1,1,1
american,5,idol,music,film,heritage,amateur,1,1,1,1,1
batteur,5,historique,shaun,de,dans,frappe,1,1,1,1,1
mesurer,5,ce,la,et,les,#,1,1,1,1,0
cage,5,et,en,est,implique,produit,1,1,1,1,1
enterré,5,dans,au,#,#,#,3,1,0,0,0
pain,5,les,dans,est,et,#,1,1,1,1,0
vécu,5,jusqu,la,pendant,#,#,1,1,1,0,0
fournir,5,les,un,une,à,#,2,1,1,1,0
constante,5,sur,progression,#,#,#,1,1,0,0,0
établir,5,une,un,le,la,#,2,1,1,1,0
matches,5,de,honorables,avec,#,#,1,1,1,0,0
stockholm,5,en,sur,#,#,#,1,1,0,0,0
may,5,s,parker,en,#,#,1,1,1,0,0
alla,5,à,vers,d,#,#,3,1,1,0,0
enceinte,5,mais,d,de,alors,#,1,1,1,1,0
pistes,5,de,fresstyle,impraticables,voici,#,1,1,1,1,0
colons,5,mormons,espagnols,européens,progressèrent,#,1,1,1,1,0
luis,5,eladio,en,libertador,durant,#,1,1,1,1,0
toilettes,5,sont,traditionnelles,ou,#,#,1,1,1,0,0
disposées,5,juste,en,l,de,sur,1,1,1,1,1
finissent,5,par,aux,avec,#,#,3,1,1,0,0
classés,5,par,monuments,#,#,#,3,1,0,0,0
troubles,5,de,révolutionnaire,#,#,#,2,1,0,0,0
sections,5,sont,efficaces,homogènes,ont,à,1,1,1,1,1
accueillir,5,des,les,la,#,#,2,1,1,0,0
coin,5,nord,de,des,dans,#,1,2,1,1,0
dominant,5,au,en,la,les,par,1,1,1,1,1
sérieux,5,quand,concurrent,conflits,ou,#,1,1,1,1,0
conservent,5,également,une,le,la,donc,1,1,1,1,1
molécule,5,d,qui,absorbe,#,#,2,1,1,0,0
col,5,sont,de,des,#,#,1,1,1,0,0
performances,5,du,en,décevantes,identiques,#,1,1,1,1,0
possèdent,5,des,un,souvent,#,#,3,1,1,0,0
spécimen,5,mâle,décrit,femelle,ou,#,2,1,1,1,0
responsabilité,5,vient,du,des,d,pour,1,1,1,1,1
park,5,ridge,est,et,»,#,1,1,1,1,0
tombé,5,sur,dans,#,#,#,4,1,0,0,0
caractérisée,5,par,#,#,#,#,5,0,0,0,0
rivalité,5,avec,entre,extrêmement,se,#,2,1,1,1,0
diminue,5,de,progressivement,rapidement,du,#,1,1,1,1,0
conrad,5,de,kalitta,est,quensel,#,1,1,1,1,0
économie,5,ouverte,mondialisée,informelle,dans,locale,1,1,1,1,1
test,5,est,de,par,#,#,1,1,1,0,0
graves,5,qui,sont,#,#,#,1,1,0,0,0
entente,5,est,entre,musicale,collective,prit,1,1,1,1,1
remplacement,5,de,des,pour,#,#,3,1,1,0,0
logements,5,sur,où,pour,#,#,2,1,1,0,0
immeubles,5,de,collectifs,pour,#,#,3,1,1,0,0
allié,5,clef,au,de,inattendu,discret,1,1,1,1,1
matières,5,premières,en,grasses,apportées,#,2,1,1,1,0
suspension,5,est,pseudo,#,#,#,2,1,0,0,0
organes,5,des,et,de,excréteurs,#,1,1,1,1,0
réputé,5,pour,#,#,#,#,4,0,0,0,0
camarades,5,détenus,et,bruno,tomber,#,1,1,1,1,0
pérou,5,possède,#,#,#,#,1,0,0,0,0
bourgogne,5,et,dit,aujourd,#,#,1,1,1,0,0
écoulée,5,dans,#,#,#,#,4,0,0,0,0
magasin,5,d,de,rue,général,#,1,2,1,1,0
bourse,5,pour,de,catégorie,#,#,1,1,1,0,0
organismes,5,privés,mondiaux,de,internationaux,#,1,1,1,1,0
séduire,5,notre,l,ou,la,#,1,1,1,1,0
metz,5,et,remporte,dit,#,#,1,1,1,0,0
matérielle,5,de,globale,que,#,#,1,1,1,0,0
nantes,5,ou,#,#,#,#,1,0,0,0,0
existent,5,sur,#,#,#,#,1,0,0,0,0
gorge,5,de,et,#,#,#,2,1,0,0,0
convaincre,5,caonabo,d,guenièvre,les,#,1,1,1,1,0
profil,5,de,tourmenté,en,sociologique,#,2,1,1,1,0
soviétiques,5,viennent,lui,des,basées,#,1,1,1,1,0
patronage,5,de,du,#,#,#,3,1,0,0,0
opérateur,5,téléphonique,français,radio,à,d,1,1,1,1,1
confère,4,au,par,aux,un,#,1,1,1,1,0
raisonnable,4,de,pour,en,#,#,1,1,1,0,0
serveur,4,cas,peuvent,de,pour,#,1,1,1,1,0
cello,4,cello,»,#,#,#,3,1,0,0,0
générer,4,un,des,les,#,#,1,1,1,0,0
proclame,4,le,officiellement,roi,Étienne,#,1,1,1,1,0
médecins,4,et,furent,généralistes,#,#,1,1,1,0,0
sociologie,4,de,des,était,#,#,1,1,1,0,0
thématiques,4,étaient,qui,#,#,#,1,1,0,0,0
expose,4,un,l,fréquemment,#,#,2,1,1,0,0
croisement,4,naturel,des,d,»,#,1,1,1,1,0
theory,4,est,of,#,#,#,1,1,0,0,0
récepteur,4,muscarinique,de,est,qui,#,1,1,1,1,0
commissaire,4,de,sato,#,#,#,3,1,0,0,0
camions,4,par,iveco,légers,#,#,1,1,1,0,0
développés,4,qu,aux,sont,#,#,1,1,1,0,0
nuances,4,existent,sensibles,de,d,#,1,1,1,1,0
partit,4,d,s,alors,#,#,2,1,1,0,0
howard,4,roark,talbot,dans,#,#,1,1,1,0,0
envoyer,4,dans,chacune,de,#,#,2,1,1,0,0
dessinateur,4,et,bruxellois,joseph,moebius,#,1,1,1,1,0
dialogue,4,entre,européen,à,intérieur,#,1,1,1,1,0
pins,4,centre,maritimes,#,#,#,1,1,0,0,0
biodiversité,4,a,équivalente,#,#,#,1,1,0,0,0
prisonnier,4,une,de,#,#,#,1,1,0,0,0
agriculture,4,irriguée,la,essentiellement,durable,#,1,1,1,1,0
susceptible,4,de,sur,#,#,#,3,1,0,0,0
leeds,4,grammar,tykesen,tykes,rhinos,#,1,1,1,1,0
school,4,en,de,décerne,#,#,1,1,1,0,0
sac,4,magique,de,#,#,#,1,1,0,0,0
royales,4,de,le,#,#,#,1,1,0,0,0
agréable,4,et,à,#,#,#,1,1,0,0,0
envisage,4,de,alors,sérieusement,#,#,2,1,1,0,0
gestes,4,de,mentaux,#,#,#,2,1,0,0,0
naples,4,en,ralph,et,#,#,1,1,1,0,0
précédentes,4,versions,n,#,#,#,1,1,0,0,0
référendum,4,dans,étant,organisé,sur,#,1,1,1,1,0
act,4,qui,n,#,#,#,1,1,0,0,0
jonction,4,entre,tunnel,avec,#,#,2,1,1,0,0
sanctuaires,4,gothiques,sept,#,#,#,1,1,0,0,0
communautés,4,reconnues,locales,puis,#,#,1,1,1,0,0
scandale,4,éditorial,des,#,#,#,1,1,0,0,0
inclut,4,le,toutes,une,la,#,1,1,1,1,0
hôpitaux,4,et,publics,de,#,#,1,1,1,0,0
assassiné,4,en,par,un,#,#,2,1,1,0,0
promotions,4,et,successives,#,#,#,1,1,0,0,0
sphère,4,économique,virtuelle,d,privée,#,1,1,1,1,0
mortelle,4,probable,#,#,#,#,1,0,0,0,0
intègre,4,plusieurs,une,le,la,#,1,1,1,1,0
départements,4,français,sur,et,#,#,2,1,1,0,0
limité,4,pour,à,#,#,#,1,1,0,0,0
nourrissent,4,de,du,#,#,#,1,1,0,0,0
stables,4,et,à,par,#,#,1,1,1,0,0
×,4,»,distance,#,#,#,1,1,0,0,0
placé,4,avant,sur,sous,en,#,1,1,1,1,0
boucles,4,d,magnétiques,#,#,#,3,1,0,0,0
ordinaire,4,des,#,#,#,#,1,0,0,0,0
ménages,4,dourdannais,n,étaient,#,#,1,1,1,0,0
martinique,4,et,comptant,au,#,#,2,1,1,0,0
comptant,4,beaucoup,que,jusqu,est,#,1,1,1,1,0
johnny,4,qui,pour,hallyday,#,#,1,1,1,0,0
prestations,4,sociales,de,au,dans,#,1,1,1,1,0
servit,4,pendant,de,d,à,#,1,1,1,1,0
règlements,4,et,officiels,sérieux,internationaux,#,1,1,1,1,0
baseball,4,com,et,en,new,#,1,1,1,1,0
accompagner,4,un,boniface,six,cook,#,1,1,1,1,0
demandent,4,s,de,à,pourquoi,#,1,1,1,1,0
censure,4,au,française,et,#,#,2,1,1,0,0
tramway,4,est,et,d,par,#,1,1,1,1,0
hugo,4,chavez,du,en,#,#,1,1,1,0,0
dark,4,vador,est,knight,#,#,1,1,1,0,0
voulu,4,le,explorer,faire,#,#,2,1,1,0,0
créateurs,4,à,qui,est,de,#,1,1,1,1,0
déplacements,4,courts,en,au,sont,#,1,1,1,1,0
empruntant,4,aussi,son,un,une,#,1,1,1,1,0
ducs,4,de,polonais,antoine,#,#,2,1,1,0,0
entreprit,4,une,aussi,alors,de,#,1,1,1,1,0
composées,4,d,dès,en,de,#,1,1,1,1,0
individu,4,à,ou,appartenant,#,#,2,1,1,0,0
vocale,4,donnaient,de,#,#,#,1,1,0,0,0
prédateurs,4,menaçant,#,#,#,#,1,0,0,0,0
domestique,4,par,#,#,#,#,1,0,0,0,0
curiosité,4,pour,et,scientifique,#,#,1,1,1,0,0
vignes,4,de,et,sur,cultivées,#,1,1,1,1,0
défaites,4,en,malgré,#,#,#,1,1,0,0,0
feuilleton,4,dramatique,radiophonique,télévisuel,#,#,1,1,1,0,0
sortes,4,de,#,#,#,#,3,0,0,0,0
filiale,4,détient,«,de,du,#,1,1,1,1,0
détient,4,l,de,le,plus,#,1,1,1,1,0
dédiée,4,à,«,au,#,#,2,1,1,0,0
explications,4,rationnelles,via,et,font,#,1,1,1,1,0
ralph,4,macchio,paton,mittman,kirkpatrick,#,1,1,1,1,0
inefficace,4,dans,et,à,#,#,1,1,1,0,0
renouveau,4,social,du,et,de,#,1,1,1,1,0
terreur,4,de,dans,#,#,#,1,1,0,0,0
dons,4,comiques,sauvegardés,de,#,#,1,1,1,0,0
ordonné,4,prêtre,à,l,#,#,1,1,1,0,0
blanches,4,ou,et,#,#,#,2,1,0,0,0
adresse,4,au,certains,web,#,#,1,1,1,0,0
cap,4,hatteras,aujourd,est,bon,#,1,1,1,1,0
associés,4,sont,aux,#,#,#,1,1,0,0,0
environnemental,4,Équipements,patrimoine,#,#,#,1,1,0,0,0
brigade,4,de,fluviale,à,au,#,1,1,1,1,0
décider,4,de,qu,quand,#,#,2,1,1,0,0
terminus,4,technique,ante,gan,#,#,1,1,1,0,0
précurseur,4,et,yamato,de,#,#,1,1,1,0,0
originel,4,cronos,sont,il,#,#,1,1,1,0,0
hypothèse,4,qui,est,au,#,#,1,1,1,0,0
varier,4,mais,la,de,les,#,1,1,1,1,0
emprisonné,4,pendant,pour,par,#,#,1,1,1,0,0
rampe,4,d,de,en,du,#,1,1,1,1,0
contemporains,4,l,comme,#,#,#,1,1,0,0,0
résulte,4,un,une,du,d,#,1,1,1,1,0
musulman,4,du,mais,comme,#,#,1,1,1,0,0
renversé,4,peu,par,et,#,#,1,1,1,0,0
interprété,4,par,cheeta,avec,#,#,2,1,1,0,0
cao,4,ky,cao,fusionne,ren,#,1,1,1,1,0
accepté,4,ce,un,par,#,#,1,1,1,0,0
défait,4,et,par,dès,#,#,2,1,1,0,0
déterminer,4,la,les,#,#,#,2,1,0,0,0
inscrits,4,sur,le,ensemble,#,#,1,1,1,0,0
nouveauté,4,qui,résidait,au,#,#,1,1,1,0,0
expéditions,4,d,militaires,ont,postérieures,#,1,1,1,1,0
réels,4,ou,#,#,#,#,2,0,0,0,0
nés,4,de,en,la,#,#,2,1,1,0,0
manœuvre,4,manquée,pas,de,aida,#,1,1,1,1,0
clan,4,ou,est,fut,était,#,1,1,1,1,0
poursuivent,4,leurs,sur,au,#,#,2,1,1,0,0
urbain,4,de,du,#,#,#,2,2,0,0,0
barrages,4,«,de,qui,#,#,1,1,1,0,0
fonctionnaires,4,gouvernementaux,de,#,#,#,1,1,0,0,0
fuselage,4,était,#,#,#,#,1,0,0,0,0
figurent,4,également,à,rarement,bon,#,1,1,1,1,0
revint,4,de,d,ensuite,donc,#,1,1,1,1,0
charme,4,de,ce,#,#,#,3,1,0,0,0
loup,4,ne,#,#,#,#,1,0,0,0,0
solidarité,4,nécessaire,envers,#,#,#,1,1,0,0,0
réalisateurs,4,français,américains,ont,avait,#,1,1,1,1,0
nulle,4,part,à,#,#,#,2,1,0,0,0
affirme,4,avoir,devoir,tolérer,qu,#,1,1,1,1,0
dénonce,4,les,un,des,#,#,1,1,1,0,0
rencontré,4,ingrid,en,royce,que,#,1,1,1,1,0
turquie,4,s,en,et,#,#,1,1,1,0,0
homogène,4,et,est,#,#,#,2,1,0,0,0
fine,4,couche,tandis,où,#,#,1,1,1,0,0
Édition,4,établie,alternative,#,#,#,2,1,0,0,0
léger,4,plus,puis,repos,#,#,1,1,1,0,0
colonial,4,et,à,#,#,#,1,1,0,0,0
denise,4,milani,est,darvall,#,#,1,1,1,0,0
wells,4,revient,et,ne,#,#,1,1,1,0,0
rural,4,et,ou,#,#,#,2,1,0,0,0
marketing,4,management,gay,#,#,#,1,1,0,0,0
périple,4,au,autour,vers,en,#,1,1,1,1,0
supporte,4,pas,mieux,#,#,#,2,1,0,0,0
beaux,4,de,arts,exemples,#,#,2,1,1,0,0
rattache,4,langres,l,à,#,#,1,1,1,0,0
optique,4,progressiste,ait,qui,#,#,1,1,1,0,0
cinématographique,4,pour,du,aux,#,#,1,1,1,0,0
respecter,4,cette,l,ses,le,#,1,1,1,1,0
originaires,4,de,du,#,#,#,3,1,0,0,0
fruit,4,est,assez,d,#,#,1,1,1,0,0
limitrophes,4,climat,histoire,sont,#,#,1,1,1,0,0
finances,4,et,en,étaient,#,#,1,1,1,0,0
rencontra,4,marian,baudelaire,jamais,pas,#,1,1,1,1,0
exposition,4,de,du,d,cubiste,#,1,1,1,1,0
protecteur,4,des,benjamin,#,#,#,2,1,0,0,0
issues,4,de,des,#,#,#,3,1,0,0,0
américaines,4,et,spécialisées,en,#,#,1,1,1,0,0
manufacture,4,de,#,#,#,#,3,0,0,0,0
toiles,4,peintes,comme,une,#,#,1,1,1,0,0
fluides,4,et,#,#,#,#,1,0,0,0,0
égyptiennes,4,utilisent,à,#,#,#,1,1,0,0,0
pauvres,4,en,alors,femmes,accourent,#,1,1,1,1,0
man,4,with,records,#,#,#,1,1,0,0,0
homer,4,la,a,simpson,#,#,1,1,1,0,0
sec,4,sur,à,du,#,#,1,1,1,0,0
maximal,4,d,correspondant,enregistré,s,#,1,1,1,1,0
couper,4,en,et,les,des,#,1,1,1,1,0
troupe,4,les,de,#,#,#,1,1,0,0,0
expédition,4,de,en,et,anglaise,#,1,1,1,1,0
trouvés,4,dans,sous,sur,parmi,#,1,1,1,1,0
beige,4,clair,#,#,#,#,1,0,0,0,0
green,4,grid,scar,#,#,#,1,1,0,0,0
vigueur,4,depuis,pendant,été,du,#,1,1,1,1,0
stuart,4,fut,murray,et,biggs,#,1,1,1,1,0
individuel,4,de,et,#,#,#,1,1,0,0,0
intérieure,4,belge,#,#,#,#,1,0,0,0,0
calculer,4,une,ces,toutes,#,#,1,1,1,0,0
défenses,4,ou,a,immunitaires,#,#,1,1,1,0,0
configuration,4,d,orographique,n,permet,#,1,1,1,1,0
orchestre,4,correspondant,de,national,en,#,1,1,1,1,0
alsace,4,et,#,#,#,#,2,0,0,0,0
remarqué,4,et,par,qu,#,#,2,1,1,0,0
échantillons,4,de,d,#,#,#,1,1,0,0,0
bénéficié,4,d,de,des,#,#,2,1,1,0,0
demeura,4,une,à,dans,#,#,1,1,1,0,0
investissements,4,produira,japonais,privés,#,#,1,1,1,0,0
restait,4,de,que,aristotélicienne,ouverte,#,1,1,1,1,0
australien,4,originaire,qui,jamais,dans,#,1,1,1,1,0
originaire,4,de,#,#,#,#,4,0,0,0,0
sydney,4,composé,en,bloom,#,#,1,1,1,0,0
road,4,sont,#,#,#,#,1,0,0,0,0
auquel,4,le,il,aboutit,cas,#,1,1,1,1,0
mitchell,4,est,sur,#,#,#,1,1,0,0,0
malades,4,chez,dont,#,#,#,1,1,0,0,0
pokémon,4,stadium,channel,#,#,#,2,1,0,0,0
prétend,4,qu,être,au,#,#,2,1,1,0,0
essaie,4,de,#,#,#,#,3,0,0,0,0
habitant,4,de,le,depuis,#,#,2,1,1,0,0
flandre,4,comme,»,proprement,#,#,1,1,1,0,0
crédit,4,immobilier,par,de,#,#,1,1,1,0,0
anna,4,est,nicole,anime,se,#,1,1,1,1,0
acheté,4,à,le,#,#,#,1,1,0,0,0
prolongé,4,par,et,est,#,#,2,1,1,0,0
empêche,4,la,jim,mais,#,#,1,1,1,0,0
initiale,4,de,#,#,#,#,1,0,0,0,0
adaptation,4,au,de,en,#,#,1,1,1,0,0
passées,4,à,comme,dans,au,#,1,1,1,1,0
capitaux,4,et,ou,#,#,#,1,1,0,0,0
pitié,4,ou,#,#,#,#,1,0,0,0,0
accepta,4,le,de,malgré,#,#,1,1,1,0,0
désignation,4,provisoire,du,american,des,#,1,1,1,1,0
familiales,4,ou,estimaient,#,#,#,1,1,0,0,0
engagement,4,politique,pour,vis,#,#,2,1,1,0,0
raffineries,4,d,#,#,#,#,1,0,0,0,0
décorée,4,toute,avec,de,»,#,1,1,1,1,0
réparations,4,majeures,la,est,ne,#,1,1,1,1,0
prendra,4,le,en,son,#,#,2,1,1,0,0
berceau,4,de,#,#,#,#,2,0,0,0,0
recherchés,4,par,et,#,#,#,2,1,0,0,0
futures,4,doumas,armes,que,#,#,1,1,1,0,0
distincts,4,dont,ayant,de,#,#,1,1,1,0,0
précieux,4,témoignage,objets,et,#,#,1,1,1,0,0
audience,4,gomez,internationale,pour,#,#,1,1,1,0,0
tutelle,4,d,du,de,les,#,1,1,1,1,0
renoncer,4,à,#,#,#,#,3,0,0,0,0
disperser,4,les,le,en,#,#,1,1,1,0,0
signifiant,4,dans,gorge,«,#,#,1,1,1,0,0
fournisseur,4,dominant,américain,d,officiel,#,1,1,1,1,0
genou,4,aux,gauche,tom,#,#,1,1,1,0,0
statique,4,est,moyen,#,#,#,1,1,0,0,0
antonio,4,avec,abad,baldi,#,#,1,1,1,0,0
loges,4,régulières,qui,travaillant,#,#,1,1,1,0,0
chasser,4,les,en,#,#,#,2,1,0,0,0
u,4,qui,suttanu,supranu,barré,#,1,1,1,1,0
planter,4,au,les,des,serré,#,1,1,1,1,0
sam,4,le,khoum,préfère,tente,#,1,1,1,1,0
érigé,4,et,à,en,#,#,1,1,1,0,0
médicale,4,»,#,#,#,#,1,0,0,0,0
suffisante,4,pour,#,#,#,#,4,0,0,0,0
justement,4,paroles,de,toujours,les,#,1,1,1,1,0
manquer,4,d,si,#,#,#,1,1,0,0,0
globalement,4,du,»,véhicules,#,#,1,1,1,0,0
systématique,4,qu,des,huit,#,#,1,1,1,0,0
munitions,4,de,et,spéciales,#,#,1,1,1,0,0
manuscrit,4,où,comprend,contenant,de,#,1,1,1,1,0
récents,4,entièrement,en,#,#,#,1,1,0,0,0
habitent,4,dans,au,la,#,#,1,1,1,0,0
soutenu,4,que,par,la,#,#,1,2,1,0,0
forez,4,à,ainsi,#,#,#,1,1,0,0,0
degrés,4,en,ne,centré,#,#,1,1,1,0,0
connut,4,alors,un,des,#,#,2,1,1,0,0
cain,4,la,était,#,#,#,1,1,0,0,0
finira,4,par,pas,#,#,#,3,1,0,0,0
énorme,4,encore,géosphère,pression,#,#,1,1,1,0,0
figures,4,se,étaient,sont,#,#,1,1,1,0,0
téléphone,4,mystérieux,et,#,#,#,1,1,0,0,0
rejeté,4,par,leurs,égale,#,#,1,1,1,0,0
éducative,4,complémentaire,québécoise,#,#,#,1,1,0,0,0
corruption,4,et,pendant,de,potentielle,#,1,1,1,1,0
plasma,4,de,lors,#,#,#,1,1,0,0,0
williams,4,se,ne,#,#,#,1,1,0,0,0
pp,4,#,#,#,#,#,0,0,0,0,0
travaillait,4,sur,comme,ra,#,#,2,1,1,0,0
experts,4,scientifiques,aux,venus,de,#,1,1,1,1,0
concernent,4,pas,tout,les,la,#,1,1,1,1,0
poursuivi,4,par,avec,jusqu,dans,#,1,1,1,1,0
perse,4,et,délègue,#,#,#,1,1,0,0,0
relève,4,exclusivement,du,le,#,#,1,1,1,0,0
versant,4,se,nord,italien,de,#,1,1,1,1,0
éditorial,4,spécial,une,norvégien,et,#,1,1,1,1,0
faiblesse,4,matérielle,physique,du,d,#,1,1,1,1,0
cépage,4,romain,de,par,français,#,1,1,1,1,0
capables,4,de,d,#,#,#,3,1,0,0,0
quelconque,4,membre,attaque,bâtiment,message,#,1,1,1,1,0
vitraux,4,dus,sont,ils,#,#,1,1,1,0,0
benjamin,4,de,biolay,et,#,#,2,1,1,0,0
nécessitent,4,souvent,plusieurs,chacun,une,#,1,1,1,1,0
isolée,4,par,voir,#,#,#,1,1,0,0,0
financiers,4,de,entre,#,#,#,1,1,0,0,0
hamilton,4,hall,waldo,sturgeon,possède,#,1,1,1,1,0
circule,4,sur,dans,à,de,#,1,1,1,1,0
fonctionne,4,suzuran,de,aujourd,selon,#,1,1,1,1,0
bronzes,3,de,équestres,d,#,#,1,1,1,0,0
survivre,3,à,assez,#,#,#,2,1,0,0,0
atteignit,3,la,un,#,#,#,2,1,0,0,0
surprend,3,sa,par,son,#,#,1,1,1,0,0
causé,3,l,par,la,#,#,1,1,1,0,0
fers,3,forgés,à,#,#,#,1,1,0,0,0
consul,3,d,de,général,#,#,1,1,1,0,0
parution,3,définitive,pirates,d,#,#,1,1,1,0,0
définitive,3,se,#,#,#,#,1,0,0,0,0
saillie,3,longitudinale,#,#,#,#,1,0,0,0,0
majeurs,3,de,du,#,#,#,2,1,0,0,0
remporta,3,pas,cinq,de,#,#,1,1,1,0,0
échantillon,3,se,des,#,#,#,1,1,0,0,0
pratiquant,3,l,le,#,#,#,2,1,0,0,0
neutralité,3,du,n,politique,#,#,1,1,1,0,0
« the,3,horned,horny,missals,#,#,1,1,1,0,0
géographiques,3,sont,#,#,#,#,1,0,0,0,0
vigiles,3,commencent,de,pour,#,#,1,1,1,0,0
aidant,3,à,#,#,#,#,2,0,0,0,0
« le,3,roi,monde,grand,#,#,1,1,1,0,0
réalisant,3,de,alors,une,#,#,1,1,1,0,0
entend,3,parfois,également,tess,#,#,1,1,1,0,0
parent,3,juif,théobald,du,#,#,1,1,1,0,0
âgés,3,de,dans,#,#,#,2,1,0,0,0
afghanistan,3,seul,avait,porte,#,#,1,1,1,0,0
aperçu,3,d,général,de,#,#,1,1,1,0,0
aizen,3,lui,#,#,#,#,1,0,0,0,0
latéral,3,droit,possède,#,#,#,1,1,0,0,0
hollow,3,#,#,#,#,#,0,0,0,0,0
artère,3,à,vitale,de,#,#,1,1,1,0,0
hôtelier,3,en,est,#,#,#,1,1,0,0,0
grossièrement,3,le,dentées,#,#,#,1,1,0,0,0
géants,3,sont,#,#,#,#,1,0,0,0,0
immobilier,3,et,est,français,#,#,1,1,1,0,0
célébrité,3,d,#,#,#,#,1,0,0,0,0
œuf,3,de,pourri,tous,#,#,1,1,1,0,0
presqu,3,de,aux,en,#,#,1,1,1,0,0
psychanalyse,3,jungienne,comme,s,#,#,1,1,1,0,0
sons,3,qui,influencés,lors,#,#,1,1,1,0,0
abattu,3,en,#,#,#,#,2,0,0,0,0
passera,3,dans,la,#,#,#,2,1,0,0,0
grecque,3,comportant,par,#,#,#,1,1,0,0,0
spatiale,3,américaine,du,#,#,#,1,1,0,0,0
pavillon,3,d,de,amené,#,#,1,1,1,0,0
prématurément,3,en,#,#,#,#,1,0,0,0,0
onzième,3,étape,descendant,édition,#,#,1,1,1,0,0
comportera,3,aucune,les,des,#,#,1,1,1,0,0
america,3,promise,#,#,#,#,1,0,0,0,0
sub,3,pour,zero,est,#,#,1,1,1,0,0
coéquipier,3,et,#,#,#,#,1,0,0,0,0
empereur,3,napoléon,dèce,de,#,#,1,1,1,0,0
récuse,3,à,publiquement,lui,#,#,1,1,1,0,0
percé,3,de,dans,#,#,#,2,1,0,0,0
exposa,3,dans,et,#,#,#,1,1,0,0,0
agence,3,de,d,postale,#,#,1,1,1,0,0
tarte,3,la,de,#,#,#,1,1,0,0,0
syndicats,3,existants,ou,#,#,#,1,1,0,0,0
appellent,3,à,des,#,#,#,2,1,0,0,0
grève,3,de,s,#,#,#,1,1,0,0,0
rectiligne,3,et,engazonnée,#,#,#,1,1,0,0,0
croise,3,rapidement,l,beaucoup,#,#,1,1,1,0,0
julie,3,pierce,est,garnier,#,#,1,1,1,0,0
essayer,3,de,#,#,#,#,3,0,0,0,0
affiches,3,publicitaires,présentent,de,#,#,1,1,1,0,0
planètes,3,#,#,#,#,#,0,0,0,0,0
échoue,3,finalement,sa,face,#,#,1,1,1,0,0
fréquents,3,dans,passages,#,#,#,1,1,0,0,0
méditerranéen,3,et,entre,#,#,#,2,1,0,0,0
personnelles,3,peu,sont,#,#,#,1,1,0,0,0
concentre,3,autour,des,ses,#,#,1,1,1,0,0
neutraliser,3,ou,plutôt,les,#,#,1,1,1,0,0
convoi,3,de,#,#,#,#,1,0,0,0,0
visitent,3,uniquement,le,pas,#,#,1,1,1,0,0
dominantes,3,du,se,#,#,#,1,1,0,0,0
réussir,3,la,à,#,#,#,1,1,0,0,0
gars,3,de,aller,#,#,#,1,1,0,0,0
complémentaires,3,de,un,à,#,#,1,1,1,0,0
discussions,3,à,quant,#,#,#,1,1,0,0,0
bornes,3,d,de,#,#,#,1,1,0,0,0
rites,3,de,coexistent,religieux,#,#,1,1,1,0,0
jardinage,3,très,#,#,#,#,2,0,0,0,0
traduisant,3,par,certaines,#,#,#,2,1,0,0,0
conservant,3,la,l,#,#,#,2,1,0,0,0
vocales,3,et,#,#,#,#,1,0,0,0,0
coupole,3,et,principale,#,#,#,1,1,0,0,0
récupère,3,troyes,l,#,#,#,1,1,0,0,0
sûre,3,pour,et,d,#,#,1,1,1,0,0
consonnes,3,sont,les,#,#,#,2,1,0,0,0
visibilité,3,sur,sont,maximum,#,#,1,1,1,0,0
arrondie,3,du,#,#,#,#,1,0,0,0,0
glendale,3,en,comprend,#,#,#,1,1,0,0,0
phares,3,de,au,#,#,#,1,1,0,0,0
mange,3,comme,pas,ensuite,#,#,1,1,1,0,0
special,3,design,rapporteur,#,#,#,1,1,0,0,0
réclusion,3,et,criminelle,a,#,#,1,1,1,0,0
sortit,3,en,trois,un,#,#,1,1,1,0,0
lacs,3,servant,plus,washington,#,#,1,1,1,0,0
design,3,le,de,#,#,#,1,1,0,0,0
Édouard,3,et,iii,de,#,#,1,1,1,0,0
commençait,3,à,#,#,#,#,3,0,0,0,0
hongroise,3,constituent,#,#,#,#,1,0,0,0,0
mongol,3,immortel,#,#,#,#,1,0,0,0,0
confortables,3,et,pour,accès,#,#,1,1,1,0,0
espoirs,3,placés,suscités,#,#,#,1,1,0,0,0
pionniers,3,et,dans,#,#,#,2,1,0,0,0
vus,3,comme,mais,devenir,#,#,1,1,1,0,0
complicité,3,d,de,des,#,#,1,1,1,0,0
complications,3,les,dues,dégénératives,#,#,1,1,1,0,0
recul,3,par,progressif,#,#,#,1,1,0,0,0
