PredictEd Knowledge Map,Version,11,LTM
the,15436,following,scientific,neuron,evolution,bookcc,39,33,22,4,1
travel,10,via,across,and,from,in,2,2,1,1,1
homeostasis,10,and,varies,in,#,#,1,2,1,0,0
vast,10,documentation,source,interconnected,amounts,memory,1,1,1,1,1
students�,10,best,metacognitive,expectations,guilt,attitude,1,1,1,1,1
functionalist,10,school,perspective,psychological,approach,insights,4,2,1,1,1
consolidation,10,�,and,as,the,#,2,2,1,1,0
chen,10,#,#,#,#,#,0,0,0,0,0
generate,10,a,new,anger,previously,the,1,1,1,1,1
finds,10,that,its,solutions,out,#,7,1,1,1,0
pulled,10,a,him�to,harder,out,off,1,1,2,1,1
ready,10,to,for,#,#,#,6,1,0,0,0
attached,10,to,neurons,when,infants,adolescents,5,1,1,1,1
teams,10,for,or,and,scored,#,1,1,1,1,0
east,10,asian,and,vs,norwalk,differences,3,2,1,1,1
river,10,to,by,in,#,#,3,1,1,0,0
uk,10,cambridge,canongate,sn,tol,news,1,1,1,1,1
chiu,10,#,#,#,#,#,0,0,0,0,0
decades,10,of,by,later,scientists,#,2,1,1,1,0
concluded,10,that,#,#,#,#,7,0,0,0,0
tendencies,10,or,toward,of,and,#,2,1,1,1,0
brought,10,on,about,special,them,european,2,3,1,1,1
automatic,10,processes,and,teller,operation,selective,1,2,1,1,1
bartlett,10,british,created,discovered,to,found,1,1,1,1,1
wish,10,to,fulfilment,that,#,#,7,2,1,0,0
prevalent,9,in,today,following,psychological,sexual,4,1,1,1,1
participant�s,9,first,confidentiality,head,ability,responses,1,1,1,1,1
indirect,9,experimental,advertising,questions,and,effects,1,1,1,1,1
kahneman,9,elizabeth,won,#,#,#,1,1,0,0,0
cure,9,for,psychological,his,science,epilepsy,2,1,1,1,1
erik,9,erikson,erikson�,erickson,erikson�s,#,5,2,1,1,0
largely,9,of,responsible,on,to,conscious,1,1,1,1,1
monitor,9,our,them,what�s,bethany�s,acute,3,1,1,1,1
vice,9,versa,#,#,#,#,9,0,0,0,0
procedural,9,memory,#,#,#,#,9,0,0,0,0
versa,9,�psychological,#,#,#,#,1,0,0,0,0
�memory,9,supplements,drugs�,conceptualized,and,duration�,2,1,1,2,1
organized,9,sense,by,whole,in,into,1,1,1,1,1
generation,9,to,of,and,or,#,3,1,1,1,0
david,9,carlston,beckham,plotz,dunning,beckham�s,1,2,1,1,1
greatest,9,amount,motivation,challenge,risk,threat,2,1,1,1,1
traditional,9,carrot,intelligence,dietary,psychoanalysis,psychosurgery,1,1,1,1,1
�some,9,of,career,hazards,common,personality,3,1,1,1,1
mit,9,press,#,#,#,#,9,0,0,0,0
indicating,9,that,an,their,#,#,7,1,1,0,0
slightly,9,different,sooner,lowered,reduced,more,3,1,1,1,1
interacting,9,with,#,#,#,#,7,0,0,0,0
opportunities,9,to,biopsychology,in,for,#,4,1,1,1,0
inquiry,9,into,are,#,#,#,2,1,0,0,0
facing,9,the,death,of,unborn,away,3,1,1,1,1
online,9,through,technologies,users,health,encyclopedias,2,1,1,1,1
famous,9,patient,behaviourist,classical,orchestral,in,2,1,1,1,1
essentially,9,studies,random,becomes,negative,your,1,1,1,1,1
branch,9,of,out,is,that,does,4,1,1,1,1
empiricism,9,i,is,throughout,and,has,1,1,1,2,1
chose,9,the,to,one,�depends,#,5,1,1,1,0
china,9,so,among,the,and,a,1,1,1,1,1
conception,9,and,process,of,when,#,2,1,1,1,0
hans,9,selye,eysenck,�,selye�s,#,5,2,1,1,0
viewed,9,a,as,the,negatively,stress,2,2,2,1,1
thereby,9,shaped,capitalize,assisting,blocking,reducing,1,1,1,1,1
investigation,9,into,of,�informed,established,#,1,3,1,1,0
romantic,9,relationships,attraction,relationship,or,#,5,2,1,1,0
emerged,9,as,and,from,alongside,between,3,1,1,1,1
happens,9,in,inside,gradually,around,so,1,1,1,1,1
intellectual,9,property,functioning,impairment,ability,tests,1,1,1,1,1
nelson,9,#,#,#,#,#,0,0,0,0,0
photostream,9,is,#,#,#,#,1,0,0,0,0
utility,9,of,in,for,#,#,7,1,1,0,0
integrative,9,research,analyses,approach,psychology,perspective,3,1,1,1,1
cool,9,breeze,air,the,analysis,#,1,1,1,1,0
salivate,9,as,at,when,before,after,2,2,2,1,1
reliability,9,of,and,or,#,#,3,3,2,0,0
warm,9,is,terry,mother,and,#,1,1,1,1,0
comparing,9,our,memory,between,parenting,reality,2,2,1,1,1
mistakes,9,in,that,programming,#,#,4,1,1,0,0
grows,9,and,up,rapidly,into,older,1,2,1,1,1
wait,9,for,as,to,until,it,3,2,1,1,1
challenging,9,mental,tasks,ways,activity,and,1,1,1,1,1
sites,9,and,in,use,on,must,2,2,1,1,1
appeared,9,in,to,#,#,#,5,3,0,0,0
careers,9,that,might,associated,have,in,1,1,1,1,1
september,9,#,#,#,#,#,0,0,0,0,0
�people,9,with,may,high,who,#,6,1,1,1,0
ignore,9,the,paradoxical,hundreds,or,#,6,1,1,1,0
rejected,9,by,introspective,behaviour,simply,#,3,1,1,1,0
george,9,miller,richmond,herbert,elton,w,2,1,1,1,1
repeat,9,the,these,and,again,#,5,1,1,1,0
�human,9,inference,psychopharmacology,tongues,factors,growth,1,1,1,1,1
makeup,9,and,of,is,before,#,2,1,1,1,0
evaluating,9,the,treatment,any,our,counsellors,3,2,1,1,1
planned,9,and,short,or,rather,despite,1,1,1,1,1
empathy,9,or,with,we,for,on,1,1,1,1,1
mentioned,9,in,the,guidelines,that,by,3,2,1,1,1
ahead,9,of,and,as,#,#,7,1,1,0,0
richard,9,hass,bandler,ryan�,walk,rahe,1,1,1,1,1
concrete,9,operational,behaviours,evidence,#,#,6,1,1,0,0
descartes,9,also,dissected,believed,by,#,1,1,1,1,0
founded,9,by,a,the,on,what,3,2,1,1,1
digestive,9,system,activity,problems,patterns,#,4,2,2,1,0
cohort,9,effects,study,�sleep,sample,#,4,2,1,1,0
suppress,9,their,stereotypic,it,or,will,1,1,1,1,1
sensing,9,and,function,the,eye,versus,4,1,1,1,1
west,9,�cns,africans,et,#,#,1,1,1,0,0
re,9,by,their,a,and,the,1,1,1,1,1
turning,9,to,the,her,of,point,1,1,1,1,1
annual,9,review,cycle,migrations,use,reviews,3,1,1,1,1
minds,9,�,operating,while,active,and,1,1,1,1,1
administration,9,of,to,began,and,#,2,1,1,1,0
highest,9,average,first,level,levels,intensity,2,1,2,1,1
accomplished,9,at,a,by,musicians,through,1,1,3,1,1
foundation,9,for,of,#,#,#,2,2,0,0,0
cigarettes,9,by,has,may,and,#,1,1,1,1,0
continually,9,practice,considering,experiences,throughout,retrieve,1,1,1,1,1
guiding,9,the,an,behaviour,or,messages,2,3,1,1,1
probability,9,of,estimates,judgments,�cognitive,sample,5,1,1,1,1
predicting,9,outcomes,cognitive,a,his,some,2,2,1,1,1
instructed,9,to,#,#,#,#,8,0,0,0,0
truth,9,about,to,in,even,#,4,2,2,1,0
praise,9,or,will,and,for,us,2,1,1,1,1
detectors,9,during,in,work,all,with,1,1,1,1,1
directed,9,at,toward,participants�,to,your,3,2,1,1,1
russian,9,physiologist,psychologist,symposium,academy,scholar,3,2,1,1,1
removing,9,something,the,or,#,#,7,1,1,0,0
evolved,9,because,to,for,specialized,module,1,2,1,1,1
predictors,9,of,#,#,#,#,9,0,0,0,0
avoiding,9,prejudging,immoral,practice,looking,swearing,1,1,1,1,1
aids,9,or,may,patients,that,�aids,3,1,2,1,1
paid,9,for,attention,more,according,to,3,2,1,1,1
explains,9,why,and,the,as,how,2,1,2,1,1
cats,9,and,have,who,scratched,in,1,1,1,1,1
library,9,of,#,#,#,#,3,0,0,0,0
believing,9,that,themselves,#,#,#,8,1,0,0,0
putting,9,it,items,those,a,forward,2,1,1,1,1
sufficient,9,to,because,for,depending,factors,4,1,1,1,1
�how,9,we,to,can,positive,much�,2,1,1,1,1
says,9,that,dr,she,the,a,2,1,1,1,1
integration,9,of,between,come,on,through,3,1,1,1,1
michael,8,a,boezi,koenigs,claes,kliman,1,1,1,1,1
structuralists,8,used,was,also,were,in,2,1,1,1,1
considering,8,the,social,#,#,#,7,1,0,0,0
somatic,8,nervous,experiences,anxiety,#,#,4,2,1,0,0
motivated,8,to,behaviour,by,#,#,6,1,1,0,0
dealing,8,with,#,#,#,#,8,0,0,0,0
thorndike�s,8,puzzle,ideas,research,#,#,3,3,1,0,0
quiet,8,and,room,library,talkative,activity,2,1,1,1,1
stanley,8,schachter,milgram,hall,cup,#,2,2,1,1,0
contained,8,a,the,some,vodka,�substantial,2,1,1,1,1
prentice,8,hall,#,#,#,#,8,0,0,0,0
lindzey,8,#,#,#,#,#,0,0,0,0,0
lowest,8,average,segment,safety,motivations,rates,2,1,1,1,1
president,8,of,george,barack,or,john,3,1,1,1,1
dynamic,8,equilibrium,way,events,system,therapy,1,1,1,1,1
chosen,8,to,for,on,beforehand,as,2,1,1,1,1
span,8,of,test,and,boys,#,2,1,1,1,0
photo,8,courtesy,array,of,#,#,2,1,1,0,0
derived,8,from,#,#,#,#,8,0,0,0,0
jonathan,8,andrews,and,was,is,himself,3,1,1,1,1
comment,8,on,obituaries,and,from,#,3,1,1,1,0
automatically,8,increases,sends,merges,adjusts,from,1,1,1,1,1
electric,8,shocks,factory,stimulation,excitability,shock,2,1,1,1,1
committee,8,of,for,on,and,in,2,1,1,1,1
superior,8,in,learning,knowledge,detection,retrieval,2,1,1,1,1
consideration,8,how,when,for,of,both,1,1,1,1,1
exchange,8,of,knowledge,between,nourishment,resources,2,1,1,1,1
stopped,8,its,it,throwing,outside,at,1,1,1,1,1
investigated,8,the,hundreds,classical,in,and,2,2,1,1,1
communicating,8,with,among,emotion,#,#,5,2,1,0,0
baker,8,#,#,#,#,#,0,0,0,0,0
mountain,8,view,blues,dog,#,#,4,2,1,0,0
lilienfeld,8,lynn,#,#,#,#,1,0,0,0,0
ct,8,yale,jai,psychosocial,appleton,#,4,1,2,1,0
research�,8,ed,#,#,#,#,2,0,0,0,0
former,8,u,beatles,approach,military,when,2,1,1,1,1
fitness,8,more,and,as,#,#,1,1,1,0,0
puzzles,8,without,quicker,�,#,#,1,1,1,0,0
universities,8,receiving,require,offered,and,#,1,1,1,1,0
agreed,8,with,to,that,on,#,3,3,1,1,0
emotionally,8,toned,with,slow,distant,taxing,1,1,1,1,1
manipulate,8,it,visual,many,these,their,1,1,1,1,1
selectively,8,to,filter,respond,attend,breed,2,1,1,1,1
formed,8,the,in,and,a,#,1,1,2,1,0
accept,8,the,it,private,more,descriptions,2,1,1,1,1
representation,8,of,or,and,#,#,5,1,1,0,0
diagnose,8,brain,psychological,which,and,because,1,1,1,1,1
switch,8,strategies,faster,our,�,your,1,1,1,1,1
analyzing,8,the,earlier,a,evidence,#,3,1,1,1,0
convinced,8,that,of,they,#,#,6,1,1,0,0
argues,8,that,for,#,#,#,6,2,0,0,0
gamification,8,is,�,can,techniques,behavioural,2,1,1,1,1
innate,8,or,natural,instinct,capacities,ability,1,1,1,1,1
smallest,8,units,set,change,unit,#,4,1,1,1,0
europe,8,and,top,#,#,#,2,1,0,0,0
distorted,8,sense,thoughts,room,beliefs,body,3,1,1,2,1
definition,8,of,possible,#,#,#,7,1,0,0,0
pieces,8,of,it,or,on,individually,2,1,1,1,1
grew,8,up,�slate,into,as,#,5,1,1,1,0
olfactory,8,membrane,receptor,nerve,cortex,cues,3,1,1,1,1
sharing,8,and,information,my,this,ideas,1,1,1,1,1
historical,8,and,schools,records,contemporary,transformation,2,1,1,1,1
surveys,8,�archives,of,may,capture,�british,1,2,1,1,1
campaigns,8,require,that,using,aimed,�health,1,2,1,1,1
spacing,8,effect,effect�refers,#,#,#,7,1,0,0,0
employment,8,in,discrimination,for,of,act,1,1,1,1,1
injuries,8,or,only,among,to,that,1,1,1,1,1
overestimate,8,the,our,their,#,#,5,2,1,0,0
india,8,�laterality,has,and,#,#,2,1,1,0,0
framework,8,for,in,through,#,#,5,1,1,0,0
household,8,income,arrangements,environmental,tasks,together,2,2,1,1,1
reflects,8,the,a,individual,their,#,4,2,1,1,0
primitive,8,times,sense,sentences,type,communication,1,1,1,1,1
advanced,8,education,topics,functions,intelligence,patterns,1,1,1,1,1
offer,8,a,the,long,physical,only,3,1,1,1,1
notes,8,again,and,acetylcholine,that,on,1,1,1,1,1
complicated,8,than,neural,and,process,microsurgery,2,1,1,1,1
miles,8,travelled,away,an,to,from,1,1,1,1,1
broad,8,field,generalizations,topic,level,implications,1,1,1,1,1
�health,8,psychology,enhancement,education,concerns,#,3,1,1,1,0
mates,8,and,they,as,#,#,2,2,1,0,0
intimate,8,has,partners,violence,love,behaviour,1,1,1,1,1
crimes,8,are,based,against,#,#,3,1,1,0,0
edge,8,that,of,and,#,#,4,3,1,0,0
goes,8,with,up,down,in,on,1,1,1,1,1
interview,8,with,or,coming,test,schedule,2,1,1,1,1
participants�,8,attention,names,name,expectations,memory,2,1,1,1,1
touching,8,a,hot,#,#,#,1,1,0,0,0
tools,8,or,i,are,and,seem,1,1,1,1,1
schneider,8,#,#,#,#,#,0,0,0,0,0
henry,8,holt,a,j,gustav,murray,3,1,1,1,1
holt,8,and,co,#,#,#,2,1,0,0,0
ivan,8,pavlov,#,#,#,#,8,0,0,0,0
ellis,8,reality,noticed,and,#,#,1,1,1,0,0
remind,8,us,her,the,#,#,6,1,1,0,0
contents,8,of,match,for,and,#,4,1,1,1,0
phenomena,8,are,of,should,that,�advances,2,1,1,1,1
analyses,8,of,in,showed,and,to,3,1,1,1,1
private,8,clinical,practice,research,events,the,1,2,1,1,1
affects,8,millions,safety,people,the,a,1,1,2,1,1
enabling,8,a,the,people,us,different,1,1,1,1,1
examination,8,of,periods,#,#,#,4,1,0,0,0
requiring,8,that,the,spatial,multiple,excessive,2,2,2,1,1
southern,8,college,mississippi,europe,ontario,regions,1,1,1,1,1
local,8,laws,politics,ethical�review,effects,article,2,1,1,1,1
novel,8,situations,objects,gold,was,sentences�,2,1,1,1,1
alleviate,8,depression,the,it,anxiety,its,2,1,1,1,1
discovery,8,of,�,about,#,#,3,1,1,0,0
tasting,8,food,and,#,#,#,1,1,0,0,0
feeding,8,themselves�and,it�entered,will,the,�nature,2,1,1,1,1
portion,8,of,#,#,#,#,8,0,0,0,0
onto,8,the,a,canvas,city,#,4,2,1,1,0
manifest,8,content,behaviour,and,#,#,6,1,1,0,0
returned,8,to,home,with,#,#,4,2,1,0,0
solutions,8,to,�journal,#,#,#,4,1,0,0,0
explaining,8,much,the,how,personality,anxiety,1,1,1,1,1
extended,8,period,by,time,periods,#,2,1,2,1,0
assumes,8,that,others,#,#,#,6,1,0,0,0
trigger,8,the,distinct,nerve,a,corresponding,3,1,1,1,1
contribution,8,to,of,is,#,#,5,2,1,0,0
london,8,hogarth,oxford,#,#,#,1,1,0,0,0
strengthens,8,a,or,#,#,#,6,2,0,0,0
�at,8,the,least,this,parties,#,4,2,1,1,0
sit,8,on,in,up,at,down,2,2,1,1,1
themes,8,helped,common,that,of,was,1,1,1,2,1
abraham,8,maslow,a,maslow�s,lincoln,#,4,1,1,1,0
timeline,8,of,shows,for,#,#,3,1,1,0,0
quantitative,8,data,review,research,considerations,study,1,3,1,1,1
pose,7,are,threats,a,little,#,1,2,2,1,0
einstein,7,died,to,#,#,#,1,1,0,0,0
sort,7,of,through,#,#,#,5,1,0,0,0
posed,7,by,at,on,moral,for,3,1,1,1,1
homes,7,in,than,who,and,#,1,1,1,1,0
levinson,7,#,#,#,#,#,0,0,0,0,0
applies,7,the,psychology,primarily,still,here,3,1,1,1,1
unlike,7,the,light,those,most,some,1,1,1,1,1
mbti,7,provides,isabel,is,categorizes,can,1,1,1,1,1
ancestors,7,possessed,get,may,needed,lived,1,1,1,1,1
backgrounds,7,and,increasingly,�personality,to,#,1,1,1,1,0
ignoring,7,external,other,the,stress,our,2,2,1,1,1
companies,7,will,are,#,#,#,1,1,0,0,0
earliest,7,psychologists,understanding,stage,differentiation,social,3,1,1,1,1
answered,7,using,life�s,one,a,out,1,1,1,1,1
logical,7,sequence,explanations,but,reasoning,thinking,2,1,1,1,1
sitting,7,when,adding,up,in,behind,2,1,1,1,1
notion,7,of,that,#,#,#,5,2,0,0,0
wishes,7,or,to,and,it,#,2,2,1,1,0
psyche,7,does,��all,#,#,#,1,1,0,0,0
plasticity,7,and,is,will,in,the,1,1,1,1,1
fantasies,7,while,the,are,of,and,1,1,1,1,1
unwanted,7,behaviours,children,information,pregnancy,behaviour,2,1,1,1,1
simpson,7,#,#,#,#,#,0,0,0,0,0
consistently,7,showed,measure,available,overestimated,across,1,1,1,1,1
mass,7,media,of,customization,academic,index,3,1,1,1,1
harlow,7,investigated,#,#,#,#,1,0,0,0,0
origins,7,of,#,#,#,#,6,0,0,0,0
intuition,7,about,to,may,with,#,1,1,1,1,0
quarterly,7,exercise,journal,review,#,#,1,1,1,0,0
boxes,7,were,illustrates,to,#,#,2,1,1,0,0
cacioppo,7,#,#,#,#,#,0,0,0,0,0
cm,7,long,cm,wide,tall,at,1,2,1,1,1
cat,7,to,a,accidentally,was,learned,1,1,1,1,1
diminished,7,performance,intrinsic,over,#,#,2,1,1,0,0
largest,7,fields,organ,cell,influence,impact,1,1,1,1,1
enables,7,us,a,people,individuals,the,3,1,1,1,1
varied,7,fields,little,around,by,greatly,1,1,1,1,1
agencies,7,to,set,does,give,#,1,1,1,1,0
challenged,7,and,because,by,in,#,1,3,1,1,0
realistic,7,goals,and,aspects,attempt,dreams,2,2,1,1,1
pairs,7,of,and,are,to,#,2,1,1,1,0
unconsciously,7,the,by,turns,redirects,applied,1,1,1,1,1
occurrence,7,of,#,#,#,#,6,0,0,0,0
dijksterhuis,7,#,#,#,#,#,0,0,0,0,0
horney,7,believed,argued,#,#,#,1,1,0,0,0
capture,7,the,every,other,all,moral,2,1,1,1,1
requirements,7,of,vary,and,#,#,3,1,1,0,0
psychopathology,7,underlying,#,#,#,#,1,0,0,0,0
alcoholism,7,has,#,#,#,#,1,0,0,0,0
neurobiological,7,approach,theories,theory,basis,challenge,2,1,1,1,1
charge,7,moves,of,that,occurs,#,3,1,1,1,0
anonymous,7,by,because,format,#,#,1,1,1,0,0
accepting,7,explanations,limitations,the,a,attitude,1,1,1,1,1
identifying,7,the,a,information,#,#,5,1,1,0,0
professor,7,of,for,is,albert,and,2,1,1,1,1
philosophy,7,and,of,at,in,#,2,2,1,1,0
entered,7,the,while,when,menopause,into,2,1,1,1,1
readiness,7,or,to,for,model,the,2,1,1,1,1
wilhelm,7,wundt,r,#,#,#,5,1,0,0,0
justice,7,system,and,the,#,#,2,2,1,0,0
diagram,7,by,of,the,shows,#,1,2,1,1,0
ease,7,with,of,into,�,#,4,1,1,1,0
court,7,and,rulings,procedure,ruled,judgments,1,1,1,1,1
tea,7,that,they,#,#,#,3,2,0,0,0
encode,7,things,information,it,and,#,2,2,1,1,0
agency,7,of,by,over,#,#,4,1,1,0,0
revealed,7,through,that,to,many,by,1,2,1,1,1
delivered,7,to,at,unpleasant,by,longer,3,1,1,1,1
locke,7,latham,english,#,#,#,2,1,0,0,0
star,7,college,trek,that,covers,david,1,1,1,1,1
neisser,7,evolutionary,#,#,#,#,1,0,0,0,0
noticeable,7,difference,difference�,vein,#,#,5,1,1,0,0
journey,7,to,into,i,�applied,#,1,1,1,1,0
maladaptive,7,functions,strategies,�,coping,behaviours,2,1,1,1,1
listens,7,while,to,and,#,#,3,3,1,0,0
francisco,7,jossey,berrett,j,#,#,2,2,1,0,0
eastern,7,cultures,and,religions,asian,#,3,2,1,1,0
named,7,them,little,henry,hannah,viki,1,1,1,1,1
tower,7,looks,swaying,to,gave,operators,1,1,1,1,1
examine,7,maladaptive,the,its,such,one�s,2,2,1,1,1
debate,7,and�the,with,and,among,about,1,1,1,1,1
episodic,7,memory,and,or,#,#,4,2,1,0,0
shocks,7,to,really,when,#,#,1,1,1,0,0
thirst,7,personal,#,#,#,#,1,0,0,0,0
filled,7,with,by,the,#,#,5,1,1,0,0
competition,7,between,in,�social,alters,�american,1,1,1,1,1
conversation,7,when,we,that,#,#,1,1,1,0,0
extraversion,7,is,versus,�i,#,#,1,1,1,0,0
message,7,about,related,at,back,to,1,1,1,1,1
�there,7,are,were,has,is,must,2,1,1,2,1
integrated,7,set,into,with,process,review,2,1,1,1,1
terrorist,7,attacks,attack,acts,who,#,3,2,1,1,0
entire,7,message,response,body,trunk,incident,1,1,1,1,1
connected,7,to,with,through,synapses,#,3,2,1,1,0
meanings,7,of,but,#,#,#,4,1,0,0,0
elementary,7,and,schoolteacher,sounds,school�in,school,1,1,2,1,1
exists,7,in,as,even,and,#,2,1,1,1,0
lin,7,#,#,#,#,#,0,0,0,0,0
enhanced,7,perception,when,mood,his,by,2,1,1,1,1
scientifically,7,valid,without,and,reappraised,�,2,1,1,1,1
kitayama,7,d,#,#,#,#,1,0,0,0,0
rosch,7,hypothesized,#,#,#,#,1,0,0,0,0
disturbances,7,and,in,marked,often,#,1,1,2,1,0
�they,7,are,argue,nevertheless,may,die,2,1,1,1,1
instruction,7,to,allows,is,and,#,2,1,1,1,0
pedal,7,is,and,more,on,#,1,1,1,1,0
gives,7,the,you,a,us,#,3,2,1,1,0
behaving,7,the,that,in,#,#,1,1,1,0,0
billion,7,nerve,in,cells,times,interactions,2,1,1,1,1
oriented,7,toward,psychological,embryology�,passages,#,4,1,1,1,0
october,7,#,#,#,#,#,0,0,0,0,0
track,7,of,their,the,rode,#,4,1,1,1,0
wilkins,7,#,#,#,#,#,0,0,0,0,0
filter,7,out,unattended,fundamentally,#,#,4,1,1,0,0
maximum,7,security,and,observed,of,�,1,1,1,1,1
communications,7,theorist,�usa,before,#,#,1,1,1,0,0
critique,7,of,or,piaget�s,the,�journal,3,1,1,1,1
opening,7,of,up,each,in,the,2,2,1,1,1
wealth,7,is,and,of,plays,#,3,1,1,1,0
filtering,7,out,to,occurs,#,#,3,1,1,0,0
irrelevant,7,information,aspects,data,#,#,2,1,1,0,0
concerning,7,the,attraction,maze,their,a,3,1,1,1,1
courses,7,in,�,covered,to,#,3,1,1,1,0
hidden,7,psychological,brain,from,behind,objects,1,1,1,1,1
freely,7,available,choose,list,while,express,1,1,2,1,1
holding,7,the,their,up,on,to,2,1,1,1,1
others�,7,responses,emotions,thoughts,emotions�,taylor,1,1,1,1,1
wood,7,#,#,#,#,#,0,0,0,0,0
davies,7,publishing,#,#,#,#,1,0,0,0,0
diverse,7,topics,and,events,nocuous,music,1,1,1,1,1
religion,7,as,and,#,#,#,1,1,0,0,0
paired,7,with,together,a,one,#,4,1,1,1,0
lie,7,outside,detectors,down,about,#,2,1,1,1,0
vs,7,west�,west,skill,co,#,1,1,1,1,0
judged,7,via,a,as,desirable,#,1,1,1,1,0
charged,7,in,ions,with,sodium,#,1,1,2,1,0
keys,7,on,�,than,in,and,1,1,1,1,1
accumulation,7,of,and,#,#,#,6,1,0,0,0
isn�t,7,so,a,located,really,permanently,1,1,1,1,1
surprised,7,later,piaget,to,at,when,1,1,2,1,1
selected,7,and,to,demographic,through,number,1,1,1,1,1
olds,7,brenda,and,#,#,#,1,1,0,0,0
detailed,7,information,pictures,memory,case,descriptions,1,1,1,1,1
foundations,7,of,#,#,#,#,7,0,0,0,0
deficits,7,since,in,typically,than,#,2,2,1,1,0
examining,7,the,tasks,how,#,#,5,1,1,0,0
likewise,7,we,#,#,#,#,1,0,0,0,0
psychophysics,7,experiment,was,is,#,#,2,1,1,0,0
jealousy,7,has,are,leads,is,over,1,1,1,1,1
integrating,7,the,principles,theme,information,brain,2,1,1,1,1
powder,7,was,in,and,naturally,#,2,1,1,1,0
worldwide,7,and,have,�the,#,#,1,1,1,0,0
daughter,7,with,loulis,leaving,who,#,1,1,1,1,0
releases,6,glucose,dopamine,sugars,stress,#,2,1,1,1,0
forensic,6,psychologists,fields,psychology,dna,#,3,1,1,1,0
command,6,centre,them,because,and,to,1,1,1,1,1
todd,6,was,nelson,�,got,#,2,1,1,1,0
adjust,6,and,to,performance,well,later,1,2,1,1,1
standing,6,on,up,nearer,senate,#,1,2,1,1,0
predictable,6,influences,ahead,than,schedules,need,1,1,1,1,1
rigid,6,guidelines,way,cognitive,behaviours,#,1,1,1,1,0
rejection,6,of,sensitivity,hurt,#,#,1,2,1,0,0
reputation,6,to,on,of,as,and,1,1,1,1,1
contributors,6,to,structuralism,#,#,#,5,1,0,0,0
maslow�s,6,hierarchy,view,#,#,#,5,1,0,0,0
heads,6,touching,when,of,either,up,1,1,1,1,1
demand,6,for,in,new,more,of,1,1,1,1,1
fulfillment,6,theory�posits,theory,for,the,#,1,1,1,1,0
prozac,6,antidepressant,and,#,#,#,1,1,0,0,0
parties,6,and,to,�,#,#,3,1,1,0,0
replicate,6,these,findings,�,the,across,2,1,1,1,1
yale,6,university,#,#,#,#,5,0,0,0,0
blank,6,area,slate,facial,#,#,2,1,1,0,0
textbooks,6,are,for,was,refer,#,2,1,1,1,0
couch,6,blaming,with,and,#,#,1,1,1,0,0
analyst,6,may,engages,listens,discovers,#,2,2,1,1,0
swiss,6,psychologist,psychiatrist,psychologist�,#,#,3,2,1,0,0
collective,6,unconscious,#,#,#,#,6,0,0,0,0
freedom,6,and,from,�,is,that,2,1,1,1,1
elaborative,6,encoding,encodingwe,or,#,#,4,1,1,0,0
publication,6,of,the,no,in,#,3,1,1,1,0
pushing,6,the,their,through,anxiety,#,2,1,2,1,0
string,6,of,attached,containing,could,#,3,1,1,1,0
daniel,6,kahneman,h,goleman�s,wegner,#,3,1,1,1,0
investigate,6,the,learning,how,its,#,3,1,1,1,0
organism�s,6,behaviour,nature,responses,#,#,4,1,1,0,0
symbols,6,carried,in,to,#,#,1,1,1,0,0
ren�,6,descartes,#,#,#,#,6,0,0,0,0
cheng,6,and,#,#,#,#,1,0,0,0,0
successive,6,approximation,puzzle,hospitalizations,trials,#,2,1,2,1,0
survived,6,over,them,�,a,for,1,1,1,2,1
ended,6,up,at,a,#,#,3,1,1,0,0
clean,6,the,work,air,is,after,2,1,1,1,1
guided,6,by,research,#,#,#,5,1,0,0,0
inputs,6,from,in,at,while,#,1,1,1,1,0
popularity,6,of,further,#,#,#,3,1,0,0,0
triggers,6,the,a,hunger,#,#,3,1,1,0,0
physiologist,6,ivan,ernst,hans,#,#,3,1,1,0,0
links,6,with,between,among,the,#,2,2,1,1,0
reaching,6,awareness,puberty,an,another,them,1,1,1,1,1
weaker,6,it,analgesic,without,among,emotional,1,1,1,1,1
recency,6,effects,the,effect�refers,effect,#,3,1,1,1,0
affairs,6,provides,#,#,#,#,1,0,0,0,0
administering,6,the,a,intelligence,personality,#,3,1,1,1,0
campus,6,for,observation,restrooms,#,#,1,1,1,0,0
cities,6,that,helps,like,#,#,1,1,1,0,0
integrate,6,and,the,these,#,#,3,1,1,0,0
teas,6,and,were,would,home,#,2,2,1,1,0
prize,6,in,winners,after,that,winner,1,1,1,1,1
induce,6,depraved,stress,sleep,an,greater,1,1,1,1,1
foster,6,generosity,closer,#,#,#,1,1,0,0,0
snakes,6,insects,and�spiders,or,pteromerhanophobia,were,1,1,1,1,1
fairly,6,consistent,early,constant,normal,common,2,1,1,1,1
incubation,6,can,is,as,while,enhance,2,1,1,1,1
latham,6,#,#,#,#,#,0,0,0,0,0
dix,6,canadian,was,fought,dorothea,#,1,1,1,1,0
impaired,6,visual,judgment,by,social,#,1,1,1,1,0
inches,6,long,and,to,away,#,1,1,1,1,0
introducing,6,psychology,the,#,#,#,4,2,0,0,0
operating,6,and,in,machinery,simultaneously,#,1,1,1,1,0
adequately,6,assess,measured,measure,encoded,orient,2,1,1,1,1
afraid,6,of,and,because,to,#,2,1,1,1,0
recovered,6,through,because,memory,memories,#,1,1,1,1,0
possibly,6,have,do,could,support,be,2,1,1,1,1
expert,6,testimony,marksman,players,levels,consensus,1,1,1,1,1
