PredictEd Knowledge Map,Version,11,LTM
the,14978,past,initial,council,future,deadline,27,20,9,7,1
trapped,8,atoms,within,in,pigeons,together,1,1,1,1,1
tribe,8,opposing,in,of,was,by,1,1,1,1,1
opposing,8,the,henry,running,fgm,side,2,1,1,1,1
unusual,8,presentation,cognitive,lighting,resistance,and,1,1,1,1,1
vertical,8,clouds,direction,pivot,buying,take,1,1,1,1,1
possibility,8,of,to,for,#,#,5,1,1,0,0
informed,8,by,consent,them,the,of,1,1,1,1,1
fine,8,constant,filtration,powder,distinctions,georgian,1,1,1,1,1
distances,8,due,for,mentioned,from,#,1,1,1,1,0
breaks,8,the,it,free,after,common,1,1,1,1,1
wearing,8,a,laurel,buckskin,when,#,4,1,1,1,0
engineers,8,was,and,work,working,of,1,1,1,1,1
naming,8,of,system,the,event,its,3,1,1,1,1
tunnel,8,into,underneath,current,through,vision,1,1,1,1,1
exact,8,numbers,vengeance,definition,date,aspects,1,1,1,1,1
migration,8,path,patterns,is,brought,to,1,1,2,1,1
spoke,8,about,to,more,on,#,2,3,1,1,0
brazil,8,also,has,following,and,in,1,1,1,1,1
psychology,8,at,will,is,practice,and,1,1,1,1,1
tells,8,them,begbick,ninshubur,david,him,1,1,1,1,1
artificial,8,market,stimulation,selection,production,insemination,1,1,1,1,1
circles,8,to,and,whilst,#,#,1,1,1,0,0
recommended,8,to,a,for,values,that,2,1,2,1,1
ahead,8,of,#,#,#,#,7,0,0,0,0
consistent,8,with,part,water,drag,#,4,1,1,1,0
whenever,8,possible,one,they,any,p,2,1,1,1,1
wants,8,to,us,and,instant,#,4,1,1,1,0
buried,8,there,the,in,valuables,as,2,1,1,1,1
wireless,8,in,mechanic,configurations,communication,application,1,1,1,1,1
moderate,8,audio,selection,faction,montagnard,snowfall,1,1,1,1,1
passage,8,from,for,in,is,between,1,1,1,1,1
biblical,8,language,limitations,prophets,support,hand,1,1,1,1,1
protestant,8,custom,zeal,traditions,body,missionaries,1,1,1,1,1
selected,8,writings,among,for,to,as,1,1,1,1,1
beer,8,is,tree,in,only,festival,1,1,1,1,1
agree,8,to,with,in,on,that,3,2,1,1,1
virtually,8,all,disappeared,an,eliminates,identical,4,1,1,1,1
factory,8,teams,banks,town,after,act,1,1,1,1,1
lens,8,can,to,main,of,on,1,1,1,1,1
scattered,7,on,in,domains,at,groups,1,2,1,1,1
orbit,7,appears,insertion,the,earth,round,1,1,1,1,1
drew,7,attention,to,the,fans,forth,1,1,1,1,1
settlements,7,started,and,made,or,here,1,1,1,1,1
contribution,7,to,environments,is,came,#,3,1,1,1,0
elizabeth,7,and,crowned,was,barrett,may,2,1,1,1,1
intake,7,from,meets,and,#,#,2,1,1,0,0
leads,7,to,#,#,#,#,7,0,0,0,0
satisfy,7,the,certain,such,several,in,3,1,1,1,1
pressures,7,to,equivalent,of,#,#,1,1,1,0,0
assets,7,has,from,while,of,#,1,1,1,1,0
warner,7,bros,threw,home,books,#,3,1,1,1,0
lawrence,7,caused,opinion,herbert,electromagnetic,seaway,1,1,1,1,1
moscow,7,coup,could,in,might,tends,1,1,1,1,1
presentation,7,of,was,style,in,is,1,1,1,1,1
documented,7,on,versions,crayon,information,in,1,1,1,1,1
settlers,7,in,of,would,opposed,all,1,1,1,1,1
opportunities,7,for,can,#,#,#,3,1,0,0,0
session,7,of,in,at,was,#,2,1,1,1,0
exports,7,from,worth,are,and,#,1,1,1,1,0
trading,7,posts,and,partner,symbol,card,1,1,1,1,1
oral,7,historians,history,traditions,law,traditional,1,1,1,1,1
achievement,7,and,is,was,#,#,1,1,1,0,0
detected,7,by,the,water,from,thyroid,1,1,1,1,1
suburban,7,and,homes,courses,traffic,rail,2,1,1,1,1
boundaries,7,of,between,through,was,are,1,1,1,1,1
visual,7,fields,pollution,vanishing,information,element,1,1,1,1,1
afghanistan,7,to,was,and,before,#,1,1,1,1,0
differently,7,in,coloured,when,would,from,2,1,1,1,1
innovative,7,public,arrangement,object,use,thompson,1,1,1,1,1
emerging,7,from,groups,to,events,markets,1,1,1,1,1
seek,7,out,to,two,predictability,counseling,2,2,1,1,1
variants,7,of,is,image,are,#,2,1,1,1,0
cloth,7,is,fairs,that,caps,hall,1,1,1,1,1
professor,7,kevin,of,by,juris,longhair,2,1,1,1,1
viii,7,failed,at,he,asked,for,1,1,1,1,1
declare,7,to,a,party,war,in,1,1,1,1,1
lighter,7,and,plastic,impurities,assault,carbines,2,1,1,1,1
soundtrack,7,was,main,from,#,#,3,1,1,0,0
logo,7,mark,was,from,by,consisted,1,2,1,1,1
ultimately,7,led,resulted,formed,seems,decide,1,1,1,1,1
finds,7,a,are,application,have,expression,3,1,1,1,1
fever,7,which,sacramento,that,#,#,1,1,1,0,0
talk,7,to,naturally,of,with,show,2,1,2,1,1
palace,7,and,to,main,grounds,in,1,1,1,1,1
burned,7,the,when,alive,in,for,2,1,1,1,1
prohibited,7,from,techniques,him,in,#,1,1,1,1,0
thermal,7,storage,baths,properties,resistance,conductance,1,1,2,1,1
villages,7,and,in,to,with,by,1,1,1,1,1
print,7,was,on,carlson,books,#,1,1,1,1,0
boston,7,red,massacre,brought,comedy,garden,2,1,1,1,1
export,7,earnings,of,business,resource,sales,1,1,1,1,1
clouds,7,are,to,in,roll,and,1,1,1,1,1
timing,7,system,of,in,analysis,for,1,1,1,1,1
sky,7,from,as,#,#,#,1,1,0,0,0
covering,7,substantial,the,of,all,convert,1,2,1,1,1
aftermath,7,of,the,to,#,#,3,1,1,0,0
extreme,7,gender,sensitivity,weakness,south,cases,1,1,1,1,1
pulled,7,the,by,from,out,or,2,2,1,1,1
convenience,7,stores,than,for,#,#,5,1,1,0,0
uncertain,7,origin,to,what,#,#,2,1,1,0,0
revenge,7,scheme,for,and,#,#,1,1,1,0,0
conclusion,7,of,that,to,is,#,1,1,1,1,0
remove,7,him,them,polyps,the,their,2,1,1,2,1
ieee,7,international,standard,journal,#,#,1,2,1,0,0
describing,7,mary,the,how,herself,a,1,1,1,1,1
depicted,7,as,but,a,abu,#,2,1,2,1,0
observers,7,under,note,to,have,#,1,1,1,1,0
requiring,7,the,more,an,extensive,genealogical,2,1,2,1,1
conversation,7,with,is,to,#,#,4,1,1,0,0
disappeared,7,by,when,from,with,#,1,1,2,1,0
respectively,7,#,#,#,#,#,0,0,0,0,0
amplifier,7,circuit,stages,is,but,#,3,1,1,1,0
stream,7,of,and,ciphers,reserve,#,1,1,1,1,0
advantages,7,of,over,for,in,and,2,1,1,1,1
assumed,7,to,it,for,as,the,3,1,1,1,1
gain,7,power,not,that,access,traction,1,1,1,1,1
flew,7,between,his,back,on,a,1,1,1,1,1
proton,7,annihilation,decay,before,and,#,1,1,1,1,0
facts,7,were,about,that,and,in,1,1,1,1,1
theology,7,in,are,behind,#,#,2,1,1,0,0
nitrogen,7,oxide,dioxide,and,trichloride,#,1,1,1,1,0
destination,7,is,host,for,port,kołobrzeg,1,1,2,1,1
pond,7,and,flax,to,#,#,1,1,1,0,0
matthew,7,robbins,j,has,a,begin,1,1,1,1,1
jet,7,of,in,packs,market,lag,1,1,1,1,1
gasoline,7,to,engine,blendstock,vapor,quickly,1,1,1,1,1
filming,7,of,was,in,process,#,2,1,1,1,0
effectiveness,7,of,rates,and,#,#,3,1,1,0,0
firearms,7,safety,typically,and,license,would,1,1,1,1,1
sharp,7,bends,man,lines,local,waves,2,1,1,1,1
seconds,7,before,pendulum,after,to,#,2,1,1,1,0
turns,7,huffing,giving,people,a,placing,1,1,1,1,1
stressed,7,the,historical,market,short,that,2,1,1,1,1
enjoyed,7,seemingly,listening,being,by,success,1,1,1,1,1
participated,7,in,#,#,#,#,7,0,0,0,0
preparation,7,the,by,for,of,traditional,2,1,1,2,1
sensitive,7,after,silicon,eye,industrial,internal,1,1,1,1,1
madrid,7,in,has,and,#,#,2,1,1,0,0
sultan,7,bin,omar,from,armed,sought,1,1,1,1,1
usa,7,withdrew,main,was,participated,#,1,1,1,1,0
panel,7,of,paintings,have,felt,#,2,1,1,1,0
withdrew,7,from,its,their,to,it,2,2,1,1,1
trait,7,in,of,must,that,#,2,1,1,1,0
gospel,7,of,is,for,#,#,4,1,1,0,0
keyboard,7,technology,on,with,optimised,#,1,1,1,1,0
keeping,7,most,the,a,with,accordance,2,2,1,1,1
criteria,7,to,for,include,#,#,1,2,1,0,0
split,7,into,lips,off,across,with,1,1,1,1,1
arabic,7,edition,text,largely,and,speakers,1,1,1,1,1
vowels,7,and,can,#,#,#,1,1,0,0,0
landing,7,checklist,prior,is,craft,#,1,1,1,1,0
expect,7,to,intensive,replies,in,a,3,1,1,1,1
attract,7,the,and,foreign,tourists,attention,1,2,1,1,1
channels,7,that,enac,there,available,#,2,1,1,1,0
package,7,where,date,delivery,to,sizes,1,1,1,1,1
eggs,7,were,had,exist,secrete,fall,1,1,1,1,1
forth,7,in,along,by,or,from,2,1,1,1,1
quantities,7,of,a,vary,too,#,3,1,1,1,0
commitment,7,to,revitalized,#,#,#,3,1,0,0,0
eve,7,of,so,as,in,#,1,1,1,1,0
bear,7,predation,lake,the,children,furs,1,1,1,1,1
gone,7,to,on,in,extinct,back,2,1,1,1,1
afford,7,to,her,their,#,#,5,1,1,0,0
republic,7,stood,of,comic,trophy,#,1,1,1,1,0
supplies,7,near,the,for,caused,you,1,2,1,1,1
lot,7,of,younger,in,less,#,4,1,1,1,0
highway,7,overpasses,connections,network,and,link,1,1,1,1,1
temporarily,7,lost,put,became,dispelled,to,1,1,1,1,1
monthly,7,gatherings,but,rate,newspapers,salary,1,1,1,1,1
knew,7,it,soaks,that,some,he,1,1,1,1,1
privately,7,owned,asked,ranges,operated,confides,3,1,1,1,1
recreational,7,cabins,opportunities,trail,programs,purposes,1,1,1,1,1
detect,7,these,actuated,errors,that,and,1,1,1,1,1
stalin,7,directive,in,to,were,had,1,1,1,1,1
da,7,capo,san,boa,barca,pisa,1,1,1,1,1
myths,7,about,the,we,and,#,1,1,1,1,0
organizational,7,psychology,paperwork,goals,disputes,directorate,2,1,1,1,1
camera,7,manufactured,obscura,captures,with,lenses,1,1,1,1,1
tale,7,regarding,about,of,and,would,1,1,1,1,1
questioned,7,on,the,by,that,#,1,2,1,1,0
safe,7,mode,travel,route,driving,water,1,1,1,1,1
photograph,7,of,and,by,to,st,2,1,1,1,1
editing,7,print,techniques,memories,functions,lcds,1,1,1,1,1
acquire,7,dominance,speed,stains,barr,territory,1,1,1,1,1
saved,7,and,fiorentina,by,him,considerable,1,1,1,1,1
wasn,7,satisfied,soliciting,a,really,anybody,1,1,1,1,1
giants,7,and,wear,radio,faced,during,1,1,1,1,1
clothes,7,off,of,he,numerous,#,1,1,1,1,0
boom,7,to,led,slot,attachment,#,1,1,1,1,0
tales,7,in,from,as,features,#,1,1,1,1,0
amendment,7,to,procedures,protects,#,#,1,1,1,0,0
interpreted,7,it,as,apostasy,and,this,1,3,1,1,1
referring,7,to,#,#,#,#,7,0,0,0,0
besides,7,english,săvârșin,terrestrial,the,these,1,1,1,1,1
relief,7,and,structures,to,from,society,1,1,1,1,1
distinction,7,between,and,in,is,#,4,1,1,1,0
estimate,7,of,the,for,based,accurately,2,2,1,1,1
suicide,7,of,human,truck,in,#,1,1,1,1,0
scheduled,7,to,prescription,daily,for,psychoactive,1,1,1,2,1
excess,7,of,sugar,gases,#,#,4,1,1,0,0
hoped,7,to,for,#,#,#,6,1,0,0,0
creates,7,an,forces,as,two,a,1,1,1,1,1
destroy,7,the,a,some,rats,china,2,1,1,1,1
carrying,7,out,the,electricity,anything,handle,2,2,1,1,1
fits,7,the,of,into,over,him,2,1,1,1,1
championship,7,game,events,was,as,#,2,1,1,1,0
personality,7,diseases,that,and,disorder,#,1,1,1,1,0
waters,7,are,nearby,belong,and,before,1,1,1,1,1
copy,7,editor,sales,of,had,#,1,1,2,1,0
gods,7,and,were,favored,themselves,respect,2,2,1,1,1
wells,7,for,brought,have,as,impression,1,1,1,1,1
interested,7,in,parties,him,#,#,5,1,1,0,0
communist,7,party,coup,elite,authorities,rule,2,1,1,1,1
sport,7,is,due,activities,itself,medical,2,1,1,1,1
binding,7,material,energy,to,sites,#,1,3,1,1,0
improvements,7,in,are,or,to,#,1,1,1,1,0
worker,7,of,pay,program,to,empowerment,1,1,1,1,1
diameter,7,of,pipe,#,#,#,2,1,0,0,0
magazines,7,were,insisted,in,#,#,1,1,1,0,0
loses,7,much,compression,to,both,patience,1,1,1,1,1
truce,7,of,and,with,that,#,1,1,2,1,0
aged,7,prize,between,over,two,#,1,1,1,1,0
ben,7,jonson,kelsey,learn,and,needed,1,1,1,1,1
atmospheric,7,probe,property,ammonia,effects,pressure,1,1,1,1,1
ruler,7,by,lost,of,who,after,1,1,1,1,1
bright,7,object,polar,green,and,illumination,1,1,2,1,1
drove,7,to,her,the,gropius,across,1,1,1,1,1
relating,7,to,#,#,#,#,7,0,0,0,0
missing,7,from,and,trochu,b,two,1,2,1,1,1
newly,7,constructed,built,created,privatized,captured,1,1,2,1,1
lakes,6,or,are,water,connected,#,1,1,1,1,0
sheet,6,of,music,for,#,#,3,2,1,0,0
combinations,6,of,with,resulting,#,#,2,2,1,0,0
invested,6,heavily,capital,none,in,#,2,1,1,1,0
profit,6,divided,after,would,on,in,1,1,1,1,1
supports,6,the,without,development,its,#,3,1,1,1,0
scotland,6,the,before,today,yard,#,2,1,1,1,0
null,6,set,pointer,onset,onsets,infinity,2,1,1,1,1
doubled,6,to,fili,at,again,since,2,1,1,1,1
cave,6,who,science,resources,talus,systems,1,1,1,1,1
massacre,6,of,in,also,#,#,2,1,1,0,0
odd,6,numbers,drones,trait,perfect,fields,1,1,1,1,1
obliged,6,to,with,secretly,the,#,2,1,1,1,0
apart,6,from,the,by,in,#,3,1,1,1,0
prefer,6,secretive,spellings,less,collection,this,1,1,1,1,1
daughters,6,had,the,miranda,fulfilled,to,1,1,1,1,1
tin,6,were,stockpile,prices,oxides,atom,1,1,1,1,1
polk,6,last,county,and,argued,#,2,1,1,1,0
rising,6,air,ireland,resulted,quickly,costs,1,1,1,1,1
operator,6,will,of,spectrum,into,and,1,1,1,1,1
iowa,6,historical,minister,city,press,battleships,1,1,1,1,1
walking,6,very,away,and,or,#,1,1,1,1,0
convenient,6,for,form,location,in,because,1,1,1,1,1
breed,6,about,of,is,defining,#,1,1,1,1,0
wheels,6,with,were,truthfulness,and,#,1,1,1,1,0
roof,6,of,construction,and,#,#,1,1,1,0,0
boxes,6,labels,to,around,extending,of,1,1,1,1,1
relevant,6,to,sector,here,phenomena,given,2,1,1,1,1
actor,6,akira,that,robert,for,to,1,1,1,1,1
loud,6,but,that,a,cattle,#,1,1,1,1,0
totaling,6,more,that,#,#,#,2,1,0,0,0
destruction,6,of,#,#,#,#,3,0,0,0,0
infant,6,mortality,baylee,botulism,welfare,and,2,1,1,1,1
oakland,6,athletics,a,as,after,#,2,1,1,1,0
depiction,6,of,#,#,#,#,6,0,0,0,0
speaker,6,cannot,uses,who,of,#,1,1,1,1,0
miami,6,dolphins,in,then,press,and,1,1,1,1,1
dolphins,6,on,game,and,#,#,1,1,1,0,0
passes,6,through,over,directly,between,#,2,1,1,1,0
mines,6,field,which,they,and,to,1,1,1,1,1
bet,6,low,on,can,to,#,1,1,1,1,0
sole,6,purpose,representative,student,and,power,1,1,1,1,1
dose,6,an,for,rate,displayed,which,1,1,1,1,1
dioxide,6,catalyses,are,through,and,from,1,1,1,1,1
customers,6,to,wishing,set,#,#,1,1,1,0,0
senior,6,government,league,players,pga,office,1,1,1,1,1
argues,6,that,against,#,#,#,5,1,0,0,0
strict,6,by,neutrality,musical,limits,syllable,1,1,1,1,1
efficient,6,source,population,human,at,if,1,1,1,1,1
guidance,6,computer,systems,to,in,#,1,1,1,1,0
darkness,6,also,and,met,#,#,1,1,1,0,0
illusion,6,of,was,#,#,#,5,1,0,0,0
evaluation,6,is,of,methodology,#,#,1,2,1,0,0
schedule,6,and,i,fee,#,#,1,1,1,0,0
kong,6,investors,appeals,radio,producer,in,1,1,1,1,1
foot,6,on,even,event,#,#,1,1,1,0,0
lieutenant,6,colonel,general,james,of,#,3,1,1,1,0
alfred,6,de,rosenberg,and,jewel,than,1,1,1,1,1
travelled,6,to,abroad,as,in,#,2,1,1,1,0
frustrated,6,with,by,preminger,that,high,1,1,1,1,1
explains,6,the,in,why,to,how,2,1,1,1,1
reduces,6,discomfort,the,encoding,soil,bait,1,1,1,1,1
conflicts,6,with,involving,in,of,that,1,1,1,1,1
dominant,6,as,model,position,audio,#,1,1,1,1,0
mature,6,male,wagner,technology,at,companies,1,1,1,1,1
fail,6,to,over,what,#,#,2,1,1,0,0
strip,6,would,foundations,by,to,competed,1,1,1,1,1
objectives,6,is,to,being,in,are,1,1,1,1,1
margaret,6,of,island,was,conner,rutherford,1,1,1,1,1
consequences,6,of,for,would,may,#,2,1,1,1,0
mate,6,with,competition,at,pair,#,2,1,1,1,0
hotel,6,by,and,to,at,#,1,1,1,1,0
intention,6,to,was,of,#,#,2,2,1,0,0
seriously,6,wounded,doubting,that,as,impaired,1,1,1,1,1
filmed,6,in,by,scenes,before,#,3,1,1,1,0
pronounced,6,center,in,recognizably,#,#,1,1,1,0,0
disguised,6,as,hero,themselves,#,#,2,1,1,0,0
diversity,6,of,both,#,#,#,3,1,0,0,0
syllable,6,that,are,structure,nucleus,#,1,1,2,1,0
texts,6,told,and,printed,#,#,1,1,1,0,0
foundations,6,and,ancient,of,for,#,1,1,1,1,0
fraction,6,composition,of,which,#,#,1,2,1,0,0
sufficiently,6,advanced,warm,sparse,deeply,#,2,1,1,1,0
articles,6,in,were,that,covering,#,2,1,1,1,0
darwin,6,point,always,theory,experiences,river,1,1,1,1,1
strategic,6,strikes,direction,political,buyers,studies,1,1,1,1,1
intense,6,highenergy,personal,parliamentary,environment,beam,1,1,1,1,1
aluminium,6,silicates,metal,houses,oxidize,surface,1,1,1,1,1
marketing,6,a,department,statement,is,#,2,2,1,1,0
texture,6,of,as,contains,#,#,2,1,1,0,0
contracts,6,can,to,that,and,with,1,1,1,1,1
olympic,6,games,team,one,events,#,3,1,1,1,0
occasional,6,exceptions,informants,collaboration,one,baby,2,1,1,1,1
persisted,6,through,even,and,until,despite,1,1,1,1,1
lasting,6,between,neoclassical,thousands,contribution,friendship,1,1,1,1,1
colleagues,6,hal,were,and,#,#,1,1,1,0,0
depend,6,on,mainly,upon,#,#,4,1,1,0,0
attributes,6,of,the,for,permanently,#,2,1,1,1,0
tasks,6,of,in,that,for,#,2,1,1,1,0
courts,6,her,and,interpreted,in,#,1,1,1,1,0
detail,6,of,in,#,#,#,2,1,0,0,0
educational,6,programs,entities,institutions,outreach,services,1,1,1,1,1
affects,6,the,young,#,#,#,5,1,0,0,0
mortality,6,of,per,is,rates,rate,1,1,1,1,1
sweet,6,words,beverage,taste,potatoes,flavor,1,1,1,1,1
descent,6,control,clara,from,should,to,1,1,1,1,1
elder,6,hanno,to,joseph,pliny,son,1,1,1,1,1
cheaper,6,than,and,to,brands,#,3,1,1,1,0
norwegian,6,german,place,roots,speciedaler,sea,1,1,1,1,1
crucial,6,element,if,social,advantage,part,1,1,1,1,1
valued,6,objectivity,function,for,functions,continuous,1,1,1,1,1
saints,6,ended,released,p,found,or,1,1,1,1,1
labels,6,in,suggest,#,#,#,1,1,0,0,0
specify,6,the,retroactive,how,alternative,and,1,1,1,1,1
retail,6,price,for,sector,businesses,sectors,2,1,1,1,1
arizona,6,changing,and,gateway,on,press,1,1,1,1,1
usd,6,had,was,to,equal,#,1,1,1,1,0
automated,6,system,vehicles,reasoners,design,lighthouses,1,1,1,1,1
savoy,6,and,arms,operettas,#,#,1,1,1,0,0
egyptian,6,front,mythology,prisoners,soldiers,view,1,1,1,1,1
hinduism,6,and,seealso,ceremony,developed,#,1,1,1,1,0
natives,6,had,of,land,#,#,1,1,1,0,0
genre,6,of,joyce,painting,#,#,2,1,1,0,0
deployed,6,in,from,around,by,#,3,1,1,1,0
challenges,6,of,other,arise,nachak,#,2,1,1,1,0
sailed,6,in,for,wide,west,away,2,1,1,1,1
crowned,6,emperor,herself,with,king,by,1,1,1,1,1
encourage,6,the,firms,diplomacy,men,or,1,1,1,1,1
ac,6,transmission,power,dc,uk,and,1,1,1,1,1
deliberately,6,agitated,destroyed,placed,without,play,1,1,1,1,1
ion,6,is,membrane,present,has,with,1,1,1,1,1
pairs,6,of,form,that,#,#,1,1,1,0,0
terminology,6,is,this,main,as,and,2,1,1,1,1
bases,6,of,are,his,in,#,2,1,1,1,0
constantly,6,negotiated,fighting,recalling,as,monitors,1,1,1,1,1
pain,6,and,for,#,#,#,2,1,0,0,0
toxic,6,weapons,sydney,chlorine,component,chemicals,1,1,1,1,1
geography,6,of,the,to,#,#,3,1,1,0,0
ministers,6,of,and,headed,#,#,1,1,1,0,0
distant,6,ac,past,polar,prospect,parts,1,1,1,1,1
noun,6,they,but,endings,present,for,1,1,1,1,1
continent,6,to,than,was,#,#,2,1,1,0,0
occupational,6,and,goals,therapists,performance,health,1,1,1,1,1
prey,6,refuges,defenses,are,organism,species,1,1,1,1,1
eleven,6,singing,aqueducts,guilds,spacetime,sworn,1,1,1,1,1
additionally,6,#,#,#,#,#,0,0,0,0,0
coin,6,of,have,tossing,the,is,2,1,1,1,1
discussion,6,of,was,on,and,#,1,1,1,1,0
expert,6,opinion,or,panel,testimony,#,1,1,1,1,0
invented,6,the,by,many,in,#,2,2,1,1,0
samuel,6,marchbanks,is,johnson,h,#,3,1,1,1,0
coarse,6,resolution,and,tremor,within,sediment,1,1,1,1,1
howard,6,was,behalf,accepted,b,left,1,1,1,1,1
featuring,6,the,m,traits,velvets,displays,2,1,1,1,1
custom,6,and,among,finished,car,#,1,1,1,1,0
devil,6,worshippers,mainland,himself,epistle,but,1,1,1,1,1
narrative,6,bridge,or,#,#,#,1,1,0,0,0
stephen,6,crane,wadhams,thomas,king,#,1,1,1,1,0
sunlight,6,the,to,or,main,#,1,1,1,1,0
referendum,6,was,passed,on,held,#,1,1,1,1,0
olive,6,tree,oil,stripes,trees,garden,2,1,1,1,1
vi,6,over,to,#,#,#,1,1,0,0,0
rifles,6,continued,provided,#,#,#,1,1,0,0,0
keeps,6,them,a,most,the,her,1,1,1,1,1
losing,6,to,the,vice,its,any,2,1,1,1,1
nobility,6,on,grew,#,#,#,1,1,0,0,0
spacecraft,6,propulsion,then,#,#,#,1,1,0,0,0
deputy,6,would,head,prime,to,commander,1,1,1,1,1
hierarchy,6,of,which,is,#,#,3,1,1,0,0
implemented,6,the,in,some,as,#,2,2,1,1,0
baptism,6,and,young,have,there,#,1,1,1,1,0
architect,6,of,ludwig,who,max,martí,2,1,1,1,1
donald,6,risks,and,grew,jay,creighton,1,1,1,1,1
risks,6,life,through,in,associated,and,1,1,1,1,1
protocols,6,the,may,can,have,#,1,1,1,1,0
cardinals,6,faced,are,with,by,#,1,1,1,1,0
merchants,6,and,came,to,#,#,3,1,1,0,0
solvent,6,they,molecules,and,#,#,1,1,1,0,0
preparing,6,to,performances,america,for,cappuccino,1,1,1,1,1
underground,6,reservoir,home,every,#,#,1,1,1,0,0
capability,6,was,while,for,subwoofers,and,1,1,1,1,1
confusion,6,is,example,#,#,#,1,1,0,0,0
sale,6,to,of,at,added,#,2,2,1,1,0
appoint,6,a,loyal,officials,men,to,2,1,1,1,1
pipe,6,out,to,whose,at,exit,1,1,1,1,1
recover,6,unreachable,them,the,his,#,1,1,1,1,0
phone,6,number,boxes,would,by,infrastructure,1,1,1,1,1
parsons,6,became,to,explained,had,wrote,1,1,1,1,1
operates,6,upon,from,boats,by,a,1,2,1,1,1
toronto,6,international,stock,#,#,#,1,1,0,0,0
momentum,6,as,to,of,in,#,1,1,2,1,0
virtue,6,of,in,#,#,#,4,1,0,0,0
torpedo,6,and,boats,boat,would,#,1,1,1,1,0
tall,6,buildings,for,and,#,#,1,1,1,0,0
favorite,6,movie,of,pencils,roles,films,1,1,1,1,1
ruby,6,sank,if,creek,cuban,#,1,1,1,1,0
victim,6,received,entire,in,of,#,1,1,1,1,0
judges,6,comprising,considered,appointed,believed,who,1,1,1,1,1
afterwards,6,returns,a,#,#,#,1,1,0,0,0
likelihood,6,function,of,estimation,methods,#,1,1,1,1,0
differ,6,by,from,considerably,as,in,1,2,1,1,1
beings,6,actively,#,#,#,#,1,0,0,0,0
wartime,6,insurance,civilian,censorship,experiences,letters,1,1,1,1,1
apartment,6,until,and,in,buildings,of,1,1,1,1,1
des,6,vins,moines,triangles,pangalanes,substitutions,1,1,1,1,1
corporations,6,such,and,#,#,#,1,1,0,0,0
designated,6,as,roads,a,for,times,1,1,1,1,1
decrease,6,in,the,frontal,#,#,4,1,1,0,0
combine,6,the,with,both,physical,#,2,2,1,1,0
ribs,6,being,and,traditionally,#,#,1,1,1,0,0
forests,6,and,subterranean,account,#,#,1,1,1,0,0
scenario,5,of,writer,and,#,#,2,2,1,0,0
traveling,5,back,helped,close,through,#,2,1,1,1,0
render,5,terrax,double,only,the,image,1,1,1,1,1
diverse,5,in,areas,cast,collection,lifestyle,1,1,1,1,1
grants,5,for,totaling,of,#,#,2,1,1,0,0
invaded,5,england,southward,in,later,czechoslovakia,1,1,1,1,1
austin,5,university,community,powers,#,#,2,1,1,0,0
unconscious,5,main,was,childhood,#,#,1,1,1,0,0
dynamics,5,with,are,#,#,#,1,1,0,0,0
reprinted,5,worldwide,until,in,as,#,1,1,2,1,0
reserved,5,for,only,seating,#,#,3,1,1,0,0
recognizes,5,the,other,polyubiquitinated,one,#,2,1,1,1,0
fuels,5,and,the,as,#,#,1,1,1,0,0
imports,5,are,originate,were,is,#,2,1,1,1,0
quarterback,5,bob,sack,is,chris,kurt,1,1,1,1,1
powered,5,by,flights,versions,themselves,#,2,1,1,1,0
subordinate,5,concepts,a,to,and,#,1,1,2,1,0
landings,5,easily,#,#,#,#,1,0,0,0,0
jurisdictions,5,protect,that,police,#,#,1,1,1,0,0
directive,5,ordered,was,#,#,#,1,1,0,0,0
adobe,5,roofs,on,systems,can,construction,1,1,1,1,1
verbs,5,of,to,take,and,like,1,1,1,1,1
dominance,5,in,is,of,#,#,2,1,1,0,0
fashion,5,of,at,designer,for,#,1,1,1,1,0
persecution,5,of,#,#,#,#,2,0,0,0,0
bicycle,5,business,is,carriers,clubs,racing,1,1,1,1,1
concentrate,5,on,force,native,#,#,3,1,1,0,0
willing,5,to,and,#,#,#,4,1,0,0,0
exhausted,5,men,godzilla,because,all,#,1,1,1,1,0
entity,5,will,class,classes,equivalent,#,1,1,1,1,0
tennis,5,balls,yellow,tournament,#,#,1,1,1,0,0
warm,5,for,and,with,#,#,1,2,1,0,0
overview,5,of,other,by,and,#,2,1,1,1,0
jury,5,meeting,trials,could,instructions,acquitted,1,1,1,1,1
executives,5,brothers,stated,and,#,#,1,1,1,0,0
indianapolis,5,joined,survivors,indiana,clowns,#,1,1,1,1,0
coalition,5,concluded,forces,collapsed,undertook,#,1,1,1,1,0
scheme,5,would,in,phylogenetically,#,#,1,1,1,0,0
heritage,5,of,and,sites,housing,#,1,1,1,1,0
percentage,5,of,increases,reduction,terms,#,2,1,1,1,0
imposed,5,conditions,by,after,and,throughout,1,1,1,1,1
drawings,5,for,on,and,taken,#,1,1,1,1,0
lucas,5,colleagues,met,gusher,had,chose,1,1,1,1,1
speeches,5,president,to,in,#,#,1,1,1,0,0
combustion,5,is,vaporization,chamber,burner,#,1,1,1,1,0
nigeria,5,business,lost,make,in,and,1,1,1,1,1
musician,5,who,to,#,#,#,1,1,0,0,0
friendly,5,towards,in,states,and,with,1,1,1,1,1
upgrades,5,of,to,would,#,#,1,1,1,0,0
×,5,main,#,#,#,#,1,0,0,0,0
irony,5,and,of,in,ever,#,2,1,1,1,0
