PredictEd Knowledge Map,Version,11,LTM
the,2974,canadian,cost,original,updates,platform,24,17,7,1,1
determining,3,price,how,the,#,#,1,1,1,0,0
stable,3,income,soil,#,#,#,1,1,0,0,0
allocated,3,among,based,#,#,#,1,1,0,0,0
sustain,3,motivation,themselves,large,#,#,1,1,1,0,0
accident,3,that,what,months,#,#,1,1,1,0,0
obligations,3,to,that,of,#,#,1,1,1,0,0
receives,3,a,in,#,#,#,2,1,0,0,0
allocating,3,the,resources,#,#,#,2,1,0,0,0
embrace,3,those,these,#,#,#,2,1,0,0,0
house,3,near,committee,#,#,#,1,1,0,0,0
wear,3,nike,helmets,#,#,#,1,1,0,0,0
carry,3,these,out,more,#,#,1,1,1,0,0
recognizing,3,and,that,the,#,#,1,1,1,0,0
uncommon,3,results,in,#,#,#,1,1,0,0,0
universal,3,principles,health,#,#,#,1,1,0,0,0
gauge,3,inflation,the,how,#,#,1,1,1,0,0
voluntary,3,or,on,#,#,#,2,1,0,0,0
launched,3,the,his,two,#,#,1,1,1,0,0
tree,3,care,cutting,#,#,#,1,1,0,0,0
predict,3,the,#,#,#,#,2,0,0,0,0
obstacles,3,to,#,#,#,#,2,0,0,0,0
speaking,3,#,#,#,#,#,0,0,0,0,0
sustainable,3,business,stakeholder,in,#,#,1,1,1,0,0
produces,3,and,all,coffee,#,#,1,1,1,0,0
ii,3,#,#,#,#,#,0,0,0,0,0
enjoy,3,being,freedom,creative,#,#,1,1,1,0,0
driven,3,firm,by,up,#,#,1,1,1,0,0
owns,3,all,a,three,#,#,1,1,1,0,0
shareholder,3,lawsuits,in,#,#,#,1,1,0,0,0
intuitive,3,sense,#,#,#,#,1,0,0,0,0
appeals,3,in,highlight,must,#,#,1,1,1,0,0
translate,3,into,characteristics,#,#,#,2,1,0,0,0
week,3,by,would,#,#,#,1,1,0,0,0
central,3,planning,government,#,#,#,2,1,0,0,0
occur,3,when,#,#,#,#,2,0,0,0,0
movie,3,theaters,theatres,the,#,#,1,1,1,0,0
furnish,3,them,desserts,consumers,#,#,1,1,1,0,0
handling,3,every,its,this,#,#,1,1,1,0,0
effects,3,on,of,#,#,#,1,1,0,0,0
essential,3,services,but,#,#,#,1,1,0,0,0
believes,3,that,the,has,#,#,1,1,1,0,0
contractionary,3,policy,measures,fiscal,#,#,1,1,1,0,0
answered,3,yes,by,more,#,#,1,1,1,0,0
emerging,3,technology,economies,technologies,#,#,1,1,1,0,0
expansionary,3,policy,actions,fiscal,#,#,1,1,1,0,0
busy,3,pedestrian,street,#,#,#,1,1,0,0,0
productivity,3,and,#,#,#,#,1,0,0,0,0
privately,3,owned,corporation,#,#,#,1,1,0,0,0
walk,3,down,away,#,#,#,1,1,0,0,0
tokyo,3,takashimaya,employees,#,#,#,1,1,0,0,0
solution,3,start,to,#,#,#,1,1,0,0,0
encouraging,3,businesses,people,#,#,#,1,1,0,0,0
colleagues,3,from,describe,#,#,#,1,1,0,0,0
wealth,3,of,is,#,#,#,2,1,0,0,0
adopted,3,the,by,forms,#,#,1,1,1,0,0
turnover,3,#,#,#,#,#,0,0,0,0,0
hotel,3,chains,company,#,#,#,1,1,0,0,0
composed,3,of,#,#,#,#,3,0,0,0,0
wozniak,3,created,were,launched,#,#,1,1,1,0,0
commerce,3,and,has,#,#,#,2,1,0,0,0
flows,3,of,as,#,#,#,2,1,0,0,0
pays,3,off,the,a,#,#,1,1,1,0,0
providers,3,with,industry,#,#,#,1,1,0,0,0
surpluses,3,typically,because,aren�t,#,#,1,1,1,0,0
mere,3,compliance,obstacles,#,#,#,1,1,0,0,0
jobs�,3,garage,brilliance,family,#,#,1,1,1,0,0
wine,3,making,production,industries,#,#,1,1,1,0,0
italy,3,#,#,#,#,#,0,0,0,0,0
unless,3,an,it,you,#,#,1,1,1,0,0
child,3,benefits,services,#,#,#,1,1,0,0,0
introduced,3,in,several,a,#,#,1,1,1,0,0
slightly,3,different,but,#,#,#,2,1,0,0,0
garage,3,start,with,#,#,#,1,1,0,0,0
adds,3,up,a,to,#,#,1,1,1,0,0
plane,3,hijackings,would,trips,#,#,1,1,1,0,0
attractiveness,3,of,#,#,#,#,3,0,0,0,0
airports,3,could,#,#,#,#,1,0,0,0,0
software,3,development,#,#,#,#,2,0,0,0,0
venezuela,3,as,is,#,#,#,1,1,0,0,0
waiting,3,time,until,#,#,#,2,1,0,0,0
sweden,3,as,#,#,#,#,1,0,0,0,0
inc,3,�has,#,#,#,#,1,0,0,0,0
satisfying,3,to,business,#,#,#,2,1,0,0,0
problematic,3,situation,to,#,#,#,2,1,0,0,0
surprising,3,frequency,#,#,#,#,1,0,0,0,0
card,3,�,company,#,#,#,1,1,0,0,0
permit,3,its,them,a,#,#,1,1,1,0,0
associated,3,with,#,#,#,#,3,0,0,0,0
communicating,3,the,and,core,#,#,1,1,1,0,0
creating,3,high,new,and,#,#,1,1,1,0,0
secure,3,shares,bank,your,#,#,1,1,1,0,0
purely,3,capitalistic,communist,one,#,#,1,1,1,0,0
incurred,3,by,#,#,#,#,3,0,0,0,0
tends,3,to,#,#,#,#,3,0,0,0,0
rationalize,3,when,a,#,#,#,1,1,0,0,0
white,3,photograph,the,males,#,#,1,1,1,0,0
estate,3,in,#,#,#,#,2,0,0,0,0
unfavorable,3,balance,balances,#,#,#,2,1,0,0,0
monthly,3,to,by,basis�a,#,#,1,1,1,0,0
unhappy,3,with,#,#,#,#,2,0,0,0,0
wonder,3,why,what,taxi,#,#,1,1,1,0,0
gains,3,certain,from,safeway�s,#,#,1,1,1,0,0
franchising,3,is,opportunities,#,#,#,1,1,0,0,0
volunteer,3,for,their,#,#,#,2,1,0,0,0
lambton,3,college,#,#,#,#,2,0,0,0,0
comparing,3,economic,actual,performance,#,#,1,1,1,0,0
unit,3,is,under,#,#,#,1,1,0,0,0
behaviours,3,that,and,#,#,#,2,1,0,0,0
franchisee,3,the,is,#,#,#,1,1,0,0,0
motivating,3,employees,them,people,#,#,1,1,1,0,0
democracy,3,watch,#,#,#,#,3,0,0,0,0
complaint,3,is,filing,#,#,#,1,1,0,0,0
brands,3,being,foster,operating,#,#,1,1,1,0,0
bahamas,3,vacation,at,and,#,#,1,1,1,0,0
locations,3,all,in,to,#,#,1,1,1,0,0
invite,3,you,instructors,some,#,#,1,1,1,0,0
allegations,3,he,of,reported,#,#,1,1,1,0,0
consultant,3,who,would,#,#,#,1,1,0,0,0
delegate,3,authority,work,routine,#,#,1,1,1,0,0
alliances,3,and,range,in,#,#,1,1,1,0,0
letter,3,to,of,#,#,#,1,1,0,0,0
recently,3,its,lost,canada,#,#,1,1,1,0,0
wikimedia,3,org,commons,#,#,#,2,1,0,0,0
chosen,3,from,in,represent,#,#,1,1,1,0,0
reality,3,many,of,#,#,#,1,1,0,0,0
conacher,3,says,said,is,#,#,1,1,1,0,0
relies,3,on,#,#,#,#,3,0,0,0,0
bigger,3,the,share,and,#,#,1,1,1,0,0
management�s,3,wiliness,job,relationship,#,#,1,1,1,0,0
luck,3,�,would,#,#,#,1,1,0,0,0
fails,3,to,#,#,#,#,2,0,0,0,0
satisfied,3,members,#,#,#,#,1,0,0,0,0
oil,3,and,#,#,#,#,2,0,0,0,0
basis,3,and,of,#,#,#,2,1,0,0,0
trucks,3,that,or,#,#,#,1,1,0,0,0
concluded,3,that,#,#,#,#,3,0,0,0,0
designers,3,and,#,#,#,#,2,0,0,0,0
hinder,3,it,progress,communication,#,#,1,1,1,0,0
circles,3,each,surrounding,#,#,#,1,1,0,0,0
substantially,3,less,#,#,#,#,1,0,0,0,0
petroleum,3,#,#,#,#,#,0,0,0,0,0
minister�s,3,office,response,#,#,#,2,1,0,0,0
san,3,francisco,jose,francisco�area,#,#,1,1,1,0,0
makers,3,by,#,#,#,#,1,0,0,0,0
interacting,3,with,#,#,#,#,3,0,0,0,0
globally,3,is,#,#,#,#,1,0,0,0,0
adjust,3,their,your,#,#,#,2,1,0,0,0
adults,3,collective,had,#,#,#,2,1,0,0,0
cell,3,phone,phones,#,#,#,2,1,0,0,0
distance,3,by,at,of,#,#,1,1,1,0,0
relying,3,on,solely,#,#,#,2,1,0,0,0
speed,3,up,the,of,#,#,1,1,1,0,0
critics,3,argue,maintain,#,#,#,2,1,0,0,0
argue,3,that,#,#,#,#,3,0,0,0,0
mary,3,dawson,kellerman,kay,#,#,1,1,1,0,0
stem,3,from,#,#,#,#,3,0,0,0,0
living,3,in,standards,#,#,#,1,1,0,0,0
computers,3,#,#,#,#,#,0,0,0,0,0
faster,3,growth,to,#,#,#,1,1,0,0,0
scientific,3,advances,#,#,#,#,1,0,0,0,0
births,3,in,and,#,#,#,1,1,0,0,0
businesspeople,3,from,who,#,#,#,2,1,0,0,0
habits,3,stem,and,#,#,#,1,1,0,0,0
regulate,3,prices,consumer,international,#,#,1,1,1,0,0
beliefs,3,that,about,#,#,#,1,1,0,0,0
immediately,3,jumped,take,#,#,#,1,1,0,0,0
languages,3,and,#,#,#,#,2,0,0,0,0
replaced,3,with,the,#,#,#,1,1,0,0,0
studied,3,italian,english,pottery,#,#,1,1,1,0,0
bill,3,for,gates,#,#,#,1,1,0,0,0
messages,3,and,that,#,#,#,1,1,0,0,0
translation,3,of,#,#,#,#,2,0,0,0,0
slogan,3,has,of,#,#,#,1,1,0,0,0
attended,3,lectures,steve,colgate,#,#,1,1,1,0,0
becomes,3,more,public,bigger,#,#,1,1,1,0,0
mistakes,3,you,and,are,#,#,1,1,1,0,0
suggest,3,local,that,appropriate,#,#,1,1,1,0,0
appear,3,to,more,lucrative,#,#,1,1,1,0,0
southern,3,europeans,tip,states,#,#,1,1,1,0,0
northern,3,europeans,tip,#,#,#,2,1,0,0,0
reaching,3,the,an,#,#,#,2,1,0,0,0
tangible,3,goods,products�macs,#,#,#,2,1,0,0,0
turning,3,someone,it,increasingly,#,#,1,1,1,0,0
summer,3,months,when,#,#,#,1,1,0,0,0
begins,3,by,at,with,#,#,1,1,1,0,0
visit,3,last,to,canadian,#,#,1,1,1,0,0
asking,3,yourself,for,#,#,#,2,1,0,0,0
sudan,3,#,#,#,#,#,0,0,0,0,0
appealing,3,to,feature,#,#,#,2,1,0,0,0
consensus,3,building,and,#,#,#,2,1,0,0,0
currencies,3,in,and,of,#,#,1,1,1,0,0
azerbaijan,3,you,manats,#,#,#,1,1,0,0,0
dealing,3,with,#,#,#,#,3,0,0,0,0
enforcing,3,legislation,common,#,#,#,1,1,0,0,0
arranged,3,by,the,#,#,#,2,1,0,0,0
score,3,of,on,#,#,#,1,1,0,0,0
rank,3,in,#,#,#,#,2,0,0,0,0
customers�,3,needs,expectations,#,#,#,2,1,0,0,0
happy,3,with,to,#,#,#,2,1,0,0,0
preface,3,#,#,#,#,#,0,0,0,0,0
privy,3,council,only,#,#,#,2,1,0,0,0
push,3,up,down,#,#,#,2,1,0,0,0
charged,3,with,against,her,#,#,1,1,1,0,0
ottawa,3,was,retrieved,#,#,#,1,1,0,0,0
motivator,3,and,was,#,#,#,1,1,0,0,0
engineers,3,from,#,#,#,#,2,0,0,0,0
attitudes,3,and,tend,#,#,#,2,1,0,0,0
fisher,3,brings,#,#,#,#,1,0,0,0,0
calling,3,for,plans,attention,#,#,1,1,1,0,0
notice,3,that,decreased,#,#,#,2,1,0,0,0
seven,3,work,#,#,#,#,1,0,0,0,0
politics,3,trudeau,#,#,#,#,2,0,0,0,0
characterized,3,by,#,#,#,#,3,0,0,0,0
bakery,2,#,#,#,#,#,0,0,0,0,0
desserts,2,for,to,#,#,#,1,1,0,0,0
uncertain,2,situations,terms,#,#,#,1,1,0,0,0
watched,2,in,#,#,#,#,1,0,0,0,0
retirement,2,accounts,benefits,#,#,#,1,1,0,0,0
inhibit,2,competition,#,#,#,#,2,0,0,0,0
craig,2,http,licensed,#,#,#,1,1,0,0,0
regulated,2,by,#,#,#,#,1,0,0,0,0
drugs,2,will,sold,#,#,#,1,1,0,0,0
pulled,2,off,tylenol,#,#,#,1,1,0,0,0
regularly,2,to,been,#,#,#,1,1,0,0,0
cooperate,2,can,#,#,#,#,1,0,0,0,0
facilitates,2,individual,trade,#,#,#,1,1,0,0,0
loyal,2,either,to,#,#,#,1,1,0,0,0
wife,2,are,took,#,#,#,1,1,0,0,0
test�,2,#,#,#,#,#,0,0,0,0,0
deposit,2,on,#,#,#,#,1,0,0,0,0
post,2,education,reported,#,#,#,1,1,0,0,0
evaluating,2,alternative,class,#,#,#,1,1,0,0,0
wouldn�t,2,he,have,#,#,#,1,1,0,0,0
issued,2,for,#,#,#,#,1,0,0,0,0
adoption,2,in,and,#,#,#,1,1,0,0,0
appreciation,2,in,#,#,#,#,1,0,0,0,0
graphical,2,tools,depiction,#,#,#,1,1,0,0,0
interpreted,2,the,to,#,#,#,1,1,0,0,0
receiving,2,end,the,#,#,#,1,1,0,0,0
accepting,2,even,personal,#,#,#,1,1,0,0,0
recover,2,the,#,#,#,#,1,0,0,0,0
incoming,2,members,lobbying,#,#,#,1,1,0,0,0
classic,2,example,movie,#,#,#,1,1,0,0,0
polaroid,2,priced,#,#,#,#,1,0,0,0,0
linked,2,above,to,#,#,#,1,1,0,0,0
fuel,2,that,the,#,#,#,1,1,0,0,0
individually,2,#,#,#,#,#,0,0,0,0,0
ralph,2,nader,lauren,#,#,#,1,1,0,0,0
allocate,2,their,resources,#,#,#,1,1,0,0,0
struggling,2,industries,#,#,#,#,1,0,0,0,0
corrupt,2,practices,#,#,#,#,1,0,0,0,0
library,2,#,#,#,#,#,0,0,0,0,0
unions,2,charge,#,#,#,#,1,0,0,0,0
heading,2,in,#,#,#,#,1,0,0,0,0
feedback,2,#,#,#,#,#,0,0,0,0,0
resolve,2,conflict,issues,#,#,#,1,1,0,0,0
cooperation,2,between,and,#,#,#,1,1,0,0,0
deter,2,her,them,#,#,#,1,1,0,0,0
regarding,2,an,ethical,#,#,#,1,1,0,0,0
offence,2,s,#,#,#,#,1,0,0,0,0
definitive,2,answers,#,#,#,#,1,0,0,0,0
enforcement,2,authorities,with,#,#,#,1,1,0,0,0
parks,2,and,#,#,#,#,1,0,0,0,0
mental,2,steps,#,#,#,#,1,0,0,0,0
careful,2,not,study,#,#,#,1,1,0,0,0
represents,2,the,#,#,#,#,2,0,0,0,0
mind,2,the,three,#,#,#,1,1,0,0,0
prominent,2,canadian,canadians,#,#,#,1,1,0,0,0
�socially,2,responsible�,#,#,#,#,2,0,0,0,0
responsible�,2,we,in,#,#,#,1,1,0,0,0
thing�,2,is,#,#,#,#,2,0,0,0,0
intermediate,2,products,product,#,#,#,1,1,0,0,0
�right�,2,for,#,#,#,#,2,0,0,0,0
count,2,directly,on,#,#,#,1,1,0,0,0
thirteen,2,times,#,#,#,#,1,0,0,0,0
tools,2,gantt,#,#,#,#,1,0,0,0,0
contracting,2,#,#,#,#,#,0,0,0,0,0
methods,2,by,used,#,#,#,1,1,0,0,0
journal,2,of,and,#,#,#,1,1,0,0,0
pursues,2,its,#,#,#,#,2,0,0,0,0
couple,2,of,#,#,#,#,2,0,0,0,0
shirt,2,would,factory,#,#,#,1,1,0,0,0
implements,2,its,a,#,#,#,1,1,0,0,0
india�s,2,gdp,#,#,#,#,2,0,0,0,0
managers�,2,attention,fiduciary,#,#,#,1,1,0,0,0
whereas,2,apple,only,#,#,#,1,1,0,0,0
develops,2,over,and,#,#,#,1,1,0,0,0
returns,2,#,#,#,#,#,0,0,0,0,0
gathered,2,with,#,#,#,#,1,0,0,0,0
circle,2,representing,are,#,#,#,1,1,0,0,0
owners�,2,investments,#,#,#,#,2,0,0,0,0
straightforward,2,#,#,#,#,#,0,0,0,0,0
upward,2,movement,of,#,#,#,1,1,0,0,0
fiduciary,2,responsibility,responsibilities,#,#,#,1,1,0,0,0
hotels,2,#,#,#,#,#,0,0,0,0,0
enforce,2,managers�,anti,#,#,#,1,1,0,0,0
records,2,and,#,#,#,#,1,0,0,0,0
ontario�s,2,keeping,small,#,#,#,1,1,0,0,0
equivalent,2,to,#,#,#,#,1,0,0,0,0
attest,2,to,#,#,#,#,2,0,0,0,0
updates,2,to,and,#,#,#,1,1,0,0,0
penalties,2,on,for,#,#,#,1,1,0,0,0
officers,2,now,#,#,#,#,1,0,0,0,0
length,2,of,#,#,#,#,2,0,0,0,0
containing,2,a,large,#,#,#,1,1,0,0,0
contraction,2,in,constitute,#,#,#,1,1,0,0,0
discrimination,2,or,#,#,#,#,1,0,0,0,0
fluctuations,2,typically,in,#,#,#,1,1,0,0,0
crafts,2,for,#,#,#,#,2,0,0,0,0
hutchinson,2,sourced,#,#,#,#,1,0,0,0,0
stagnation,2,or,in,#,#,#,1,1,0,0,0
obtained,2,from,by,#,#,#,1,1,0,0,0
openlibrary,2,ecampusontario,#,#,#,#,2,0,0,0,0
guard,2,workers�,#,#,#,#,2,0,0,0,0
johns,2,manville,#,#,#,#,2,0,0,0,0
manville,2,suppressed,#,#,#,#,1,0,0,0,0
asbestos,2,exposures,#,#,#,#,1,0,0,0,0
deadly,2,lung,cyanide,#,#,#,1,1,0,0,0
lung,2,disease,cancers,#,#,#,1,1,0,0,0
chest,2,x,pain,#,#,#,1,1,0,0,0
nothing,2,to,but,#,#,#,1,1,0,0,0
measured,2,by,#,#,#,#,1,0,0,0,0
influential,2,and,enough,#,#,#,1,1,0,0,0
described,2,in,as,#,#,#,1,1,0,0,0
uniform,2,or,standard,#,#,#,1,1,0,0,0
gap,2,on,between,#,#,#,1,1,0,0,0
death,2,of,#,#,#,#,1,0,0,0,0
examines,2,the,#,#,#,#,2,0,0,0,0
occupational,2,health,#,#,#,#,2,0,0,0,0
largely,2,to,invisible,#,#,#,1,1,0,0,0
provinces,2,or,this,#,#,#,1,1,0,0,0
jurisdiction,2,has,#,#,#,#,1,0,0,0,0
promoting,2,a,them,#,#,#,1,1,0,0,0
capacity,2,#,#,#,#,#,0,0,0,0,0
introduces,2,new,you,#,#,#,1,1,0,0,0
instructed,2,by,to,#,#,#,1,1,0,0,0
illustrates,2,the,#,#,#,#,2,0,0,0,0
prosperity,2,#,#,#,#,#,0,0,0,0,0
recovery,2,or,#,#,#,#,1,0,0,0,0
classes,2,and,speak,#,#,#,1,1,0,0,0
die,2,each,#,#,#,#,1,0,0,0,0
dust,2,are,keypad,#,#,#,1,1,0,0,0
faces,2,two,today,#,#,#,1,1,0,0,0
decreases,2,the,#,#,#,#,1,0,0,0,0
treating,2,customers,employees,#,#,#,1,1,0,0,0
carried,2,out,#,#,#,#,2,0,0,0,0
interactions,2,between,of,#,#,#,1,1,0,0,0
club,2,of,#,#,#,#,1,0,0,0,0
consumers�,2,needs,buying,#,#,#,1,1,0,0,0
lasts,2,a,#,#,#,#,1,0,0,0,0
drawn,2,from,#,#,#,#,2,0,0,0,0
coaching,2,by,genius,#,#,#,1,1,0,0,0
ic,2,gc,#,#,#,#,2,0,0,0,0
gc,2,ca,#,#,#,#,2,0,0,0,0
filing,2,process,and,#,#,#,1,1,0,0,0
unlike,2,for,the,#,#,#,1,1,0,0,0
agreed,2,on,to,#,#,#,1,1,0,0,0
contracts,2,#,#,#,#,#,0,0,0,0,0
maintenance,2,or,on,#,#,#,1,1,0,0,0
collection,2,agencies,of,#,#,#,1,1,0,0,0
introductory,2,business,level,#,#,#,1,1,0,0,0
link,2,for,to,#,#,#,1,1,0,0,0
recreation,2,programs,#,#,#,#,1,0,0,0,0
addresses,2,different,#,#,#,#,1,0,0,0,0
unlikely,2,that,#,#,#,#,2,0,0,0,0
shortly,2,with,after,#,#,#,1,1,0,0,0
fight,2,any,#,#,#,#,1,0,0,0,0
worthwhile,2,causes,and,#,#,#,1,1,0,0,0
cohesive,2,when,#,#,#,#,1,0,0,0,0
implies,2,that,#,#,#,#,1,0,0,0,0
schools,2,#,#,#,#,#,0,0,0,0,0
neighborhoods,2,filled,#,#,#,#,1,0,0,0,0
details,2,as,#,#,#,#,1,0,0,0,0
childhood,2,education,hunger,#,#,#,1,1,0,0,0
sauce,2,#,#,#,#,#,0,0,0,0,0
nonprofits,2,#,#,#,#,#,0,0,0,0,0
p,2,#,#,#,#,#,0,0,0,0,0
aggregate,2,demand,supply,#,#,#,1,1,0,0,0
generating,2,over,income,#,#,#,1,1,0,0,0
nearly,2,bankrupt,#,#,#,#,1,0,0,0,0
participation,2,of,in,#,#,#,1,1,0,0,0
lacrosse,2,coach,#,#,#,#,1,0,0,0,0
tracks,2,unemployment,total,#,#,#,1,1,0,0,0
president�s,2,choice,#,#,#,#,2,0,0,0,0
printed,2,its,#,#,#,#,1,0,0,0,0
demanding,2,and,#,#,#,#,1,0,0,0,0
rewarding,2,integrity,#,#,#,#,1,0,0,0,0
consistently,2,make,feel,#,#,#,1,1,0,0,0
microsoft,2,flag�the,#,#,#,#,1,0,0,0,0
uneasy,2,about,#,#,#,#,2,0,0,0,0
highest,2,level,#,#,#,#,2,0,0,0,0
requests,2,for,and,#,#,#,1,1,0,0,0
actively,2,seeking,involved,#,#,#,1,1,0,0,0
affects,2,an,whether,#,#,#,1,1,0,0,0
individual�s,2,employment,work,#,#,#,1,1,0,0,0
finish,2,this,college,#,#,#,1,1,0,0,0
discussing,2,the,funding,#,#,#,1,1,0,0,0
broke,2,the,down,#,#,#,1,1,0,0,0
highlight,2,the,#,#,#,#,2,0,0,0,0
letting,2,people,part,#,#,#,1,1,0,0,0
comparable,2,to,skills,#,#,#,1,1,0,0,0
violating,2,the,#,#,#,#,2,0,0,0,0
costly,2,to,#,#,#,#,1,0,0,0,0
finalized,2,sexual,in,#,#,#,1,1,0,0,0
file,2,two,#,#,#,#,1,0,0,0,0
settle,2,these,on,#,#,#,1,1,0,0,0
outcomes,2,and,of,#,#,#,1,1,0,0,0
inclusive,2,workplaces,workforces,#,#,#,1,1,0,0,0
favourable,2,balance,#,#,#,#,1,0,0,0,0
equal,2,employment,opportunities,#,#,#,1,1,0,0,0
sex,2,in,#,#,#,#,1,0,0,0,0
helping,2,to,developing,#,#,#,1,1,0,0,0
upcoming,2,changes,set,#,#,#,1,1,0,0,0
perspectives,2,to,#,#,#,#,1,0,0,0,0
peak,2,view,#,#,#,#,1,0,0,0,0
accurately,2,reflecting,as,#,#,#,1,1,0,0,0
mail,2,#,#,#,#,#,0,0,0,0,0
peruse,2,the,kickstarter,#,#,#,1,1,0,0,0
winners,2,and,of,#,#,#,1,1,0,0,0
topped,2,the,#,#,#,#,1,0,0,0,0
selection,2,process,of,#,#,#,1,1,0,0,0
dictates,2,which,how,#,#,#,1,1,0,0,0
monitoring,2,the,#,#,#,#,1,0,0,0,0
region,2,of,can�t,#,#,#,1,1,0,0,0
fun,2,college,fundamentals,#,#,#,1,1,0,0,0
strongly,2,influenced,in,#,#,#,1,1,0,0,0
extend,2,them,credit,#,#,#,1,1,0,0,0
seldom,2,ethical,lasts,#,#,#,1,1,0,0,0
ipod,2,#,#,#,#,#,0,0,0,0,0
assign,2,themselves,tasks,#,#,#,1,1,0,0,0
korea,2,and,as,#,#,#,1,1,0,0,0
practising,2,this,a,#,#,#,1,1,0,0,0
philosophy,2,might,such,#,#,#,1,1,0,0,0
rigid,2,trade,#,#,#,#,1,0,0,0,0
daunting,2,task,#,#,#,#,1,0,0,0,0
earn,2,their,the,#,#,#,1,1,0,0,0
stephen,2,j,#,#,#,#,2,0,0,0,0
frame,2,this,or,#,#,#,1,1,0,0,0
ipad,2,#,#,#,#,#,0,0,0,0,0
rapidly,2,rising,changing,#,#,#,1,1,0,0,0
reflected,2,expertise,in,#,#,#,1,1,0,0,0
troublesome,2,for,if,#,#,#,1,1,0,0,0
authors,2,to,#,#,#,#,1,0,0,0,0
inflationary,2,trends,periods,#,#,#,1,1,0,0,0
averaged,2,#,#,#,#,#,0,0,0,0,0
parents,2,gave,#,#,#,#,1,0,0,0,0
allocates,2,the,resources,#,#,#,1,1,0,0,0
pain,2,when,#,#,#,#,1,0,0,0,0
favorite,2,restaurant,cookies,#,#,#,1,1,0,0,0
forty,2,hours,countries,#,#,#,1,1,0,0,0
bear,2,in,on,#,#,#,1,1,0,0,0
series,2,of,#,#,#,#,2,0,0,0,0
realized,2,from,#,#,#,#,1,0,0,0,0
victim,2,had,#,#,#,#,1,0,0,0,0
outlet,2,or,#,#,#,#,1,0,0,0,0
discovered,2,tylenol,that,#,#,#,1,1,0,0,0
capsules,2,containing,were,#,#,#,1,1,0,0,0
damaging,2,to,episode,#,#,#,1,1,0,0,0
cyanide,2,#,#,#,#,#,0,0,0,0,0
poisoned,2,bottles,with,#,#,#,1,1,0,0,0
distributed,2,equally,as,#,#,#,1,1,0,0,0
adventurous,2,ontario,enough,#,#,#,1,1,0,0,0
focusing,2,on,#,#,#,#,2,0,0,0,0
ousted,2,from,#,#,#,#,2,0,0,0,0
destroying,2,the,#,#,#,#,2,0,0,0,0
returned,2,to,#,#,#,#,2,0,0,0,0
links,2,in,#,#,#,#,2,0,0,0,0
bottled,2,water,waters,#,#,#,1,1,0,0,0
hypothetical,2,basket,case,#,#,#,1,1,0,0,0
basket,2,of,for,#,#,#,1,1,0,0,0
reverse,2,the,situation,#,#,#,1,1,0,0,0
priority,2,of,is,#,#,#,1,1,0,0,0
students�,2,savings,needs,#,#,#,1,1,0,0,0
vacations,2,on,#,#,#,#,1,0,0,0,0
tamper,2,one,bottles,#,#,#,1,1,0,0,0
reaction,2,was,of,#,#,#,1,1,0,0,0
responding,2,quickly,to,#,#,#,1,1,0,0,0
appropriately,2,marked,#,#,#,#,1,0,0,0,0
courage,2,to,#,#,#,#,1,0,0,0,0
athletes,2,#,#,#,#,#,0,0,0,0,0
regret,2,was,scribbling,#,#,#,1,1,0,0,0
adopts,2,#,#,#,#,#,0,0,0,0,0
feasible,2,options,#,#,#,#,1,0,0,0,0
posed,2,by,these,#,#,#,1,1,0,0,0
offset,2,the,some,#,#,#,1,1,0,0,0
presented,2,with,there,#,#,#,1,1,0,0,0
odds,2,of,are,#,#,#,1,1,0,0,0
landlords,2,#,#,#,#,#,0,0,0,0,0
steep,2,#,#,#,#,#,0,0,0,0,0
graphics,2,were,brian,#,#,#,1,1,0,0,0
socialistic,2,approach,principles,#,#,#,1,1,0,0,0
validity,2,of,and,#,#,#,1,1,0,0,0
responses,2,from,on,#,#,#,1,1,0,0,0
stands,2,today,for,#,#,#,1,1,0,0,0
tremendous,2,praise,investments,#,#,#,1,1,0,0,0
praise,2,for,#,#,#,#,1,0,0,0,0
catastrophe,2,#,#,#,#,#,0,0,0,0,0
headed,2,in,by,#,#,#,1,1,0,0,0
revisit,2,j,one,#,#,#,1,1,0,0,0
analyzing,2,several,an,#,#,#,1,1,0,0,0
doctors,2,and,#,#,#,#,1,0,0,0,0
files,2,included,complaint,#,#,#,1,1,0,0,0
congressional,2,investigation,committee,#,#,#,1,1,0,0,0
statistic,2,that,called,#,#,#,1,1,0,0,0
tactics,2,used,as,#,#,#,1,1,0,0,0
lenses,2,sold,that,#,#,#,1,1,0,0,0
lagging,2,and,economic,#,#,#,1,1,0,0,0
head,2,coach,start,#,#,#,1,1,0,0,0
potentially,2,contaminated,damaging,#,#,#,1,1,0,0,0
bears,2,the,unlimited,#,#,#,1,1,0,0,0
partially,2,responsible,out,#,#,#,1,1,0,0,0
william,2,weldon,frederick,#,#,#,1,1,0,0,0
weldon,2,has,#,#,#,#,1,0,0,0,0
academically,2,drained,#,#,#,#,1,0,0,0,0
concentrated,2,on,in,#,#,#,1,1,0,0,0
falls,2,largely,#,#,#,#,1,0,0,0,0
heavily,2,criticized,involved,#,#,#,1,1,0,0,0
confront,2,dysfunctional,you,#,#,#,1,1,0,0,0
released,2,packets,#,#,#,#,1,0,0,0,0
correctly,2,#,#,#,#,#,0,0,0,0,0
useful,2,indicator,#,#,#,#,1,0,0,0,0
lowest,2,possible,prices,#,#,#,1,1,0,0,0
